record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,source_file,package_session,phase_hint,phase_basis
plants.soil,2026-06-30T20:09:40.294Z,2026-06-30 15:09:40.294,12501,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5210641,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3150,,,OK,,,,,level=air-dry;role=diag;spread=66;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:09:40.372Z,2026-06-30 15:09:40.372,12502,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5210641,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3180,,,OK,,,,,level=air-dry;role=diag;spread=20;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:09:40.435Z,2026-06-30 15:09:40.435,12503,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5210641,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3197,,,OK,,,,,level=air-dry;role=diag;spread=24;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:09:40.521Z,2026-06-30 15:09:40.521,12504,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5210641,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3134,,,OK,,,,,level=air-dry;role=diag;spread=42;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:09:44.617Z,2026-06-30 15:09:44.617,12505,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27502,28.44,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:09:44.679Z,2026-06-30 15:09:44.679,12506,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28758,48.85,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:09:44.821Z,2026-06-30 15:09:44.821,12507,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215000,AS7263,as7263,breadboard_near_esp32,nir_610,698,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:09:44.902Z,2026-06-30 15:09:44.902,12508,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215000,AS7263,as7263,breadboard_near_esp32,nir_680,1593,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:09:44.981Z,2026-06-30 15:09:44.981,12509,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215000,AS7263,as7263,breadboard_near_esp32,nir_730,344,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:09:45.058Z,2026-06-30 15:09:45.058,12510,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215000,AS7263,as7263,breadboard_near_esp32,nir_760,783,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:09:45.138Z,2026-06-30 15:09:45.138,12511,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215000,AS7263,as7263,breadboard_near_esp32,nir_810,1766,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:09:45.219Z,2026-06-30 15:09:45.219,12512,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215000,AS7263,as7263,breadboard_near_esp32,nir_860,2056,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:09:45.294Z,2026-06-30 15:09:45.294,12513,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215641,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3146,,,OK,,,,,level=air-dry;role=diag;spread=69;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:09:45.372Z,2026-06-30 15:09:45.372,12514,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215641,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3182,,,OK,,,,,level=air-dry;role=diag;spread=22;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:09:45.445Z,2026-06-30 15:09:45.445,12515,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215641,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3199,,,OK,,,,,level=air-dry;role=diag;spread=27;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:09:45.524Z,2026-06-30 15:09:45.524,12516,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5215641,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3136,,,OK,,,,,level=air-dry;role=diag;spread=41;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:09:49.609Z,2026-06-30 15:09:49.609,12517,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,5220000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27506,28.45,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
