record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,source_file,package_session,phase_hint,phase_basis
plants.soil,2026-06-30T18:18:16.332Z,2026-06-30 13:18:16.332,11,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,5642,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3200,,,OK,,,,,level=air-dry;role=diag;spread=32;gpio=34,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:16.332Z,2026-06-30 13:18:16.332,12,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,5642,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3149,,,OK,,,,,level=air-dry;role=diag;spread=32;gpio=35,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:20.313Z,2026-06-30 13:18:20.313,13,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10004,SHT45,sht45,breadboard_near_esp32,ambient_temp,27366,28.08,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:20.394Z,2026-06-30 13:18:20.394,14,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10004,SHT45,sht45,breadboard_near_esp32,ambient_rh,28283,47.95,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:20.525Z,2026-06-30 13:18:20.525,15,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10004,AS7263,as7263,breadboard_near_esp32,nir_610,305,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:20.595Z,2026-06-30 13:18:20.595,16,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10004,AS7263,as7263,breadboard_near_esp32,nir_680,438,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:20.679Z,2026-06-30 13:18:20.679,17,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10004,AS7263,as7263,breadboard_near_esp32,nir_730,485,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:20.759Z,2026-06-30 13:18:20.759,18,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10004,AS7263,as7263,breadboard_near_esp32,nir_760,444,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:20.829Z,2026-06-30 13:18:20.829,19,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10004,AS7263,as7263,breadboard_near_esp32,nir_810,489,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:20.915Z,2026-06-30 13:18:20.915,20,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10004,AS7263,as7263,breadboard_near_esp32,nir_860,360,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:20.992Z,2026-06-30 13:18:20.992,21,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10646,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3190,,,OK,,,,,level=air-dry;role=diag;spread=35;gpio=36,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:21.062Z,2026-06-30 13:18:21.062,22,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10646,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3183,,,OK,,,,,level=air-dry;role=diag;spread=36;gpio=39,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:21.142Z,2026-06-30 13:18:21.142,23,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10646,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3200,,,OK,,,,,level=air-dry;role=diag;spread=33;gpio=34,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:21.217Z,2026-06-30 13:18:21.217,24,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,10646,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3148,,,OK,,,,,level=air-dry;role=diag;spread=33;gpio=35,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:25.316Z,2026-06-30 13:18:25.316,25,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27372,28.09,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:25.389Z,2026-06-30 13:18:25.389,26,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28252,47.89,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:25.515Z,2026-06-30 13:18:25.515,27,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15000,AS7263,as7263,breadboard_near_esp32,nir_610,310,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:25.594Z,2026-06-30 13:18:25.594,28,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15000,AS7263,as7263,breadboard_near_esp32,nir_680,443,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:25.676Z,2026-06-30 13:18:25.676,29,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15000,AS7263,as7263,breadboard_near_esp32,nir_730,493,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:25.748Z,2026-06-30 13:18:25.748,30,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15000,AS7263,as7263,breadboard_near_esp32,nir_760,451,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:25.831Z,2026-06-30 13:18:25.831,31,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15000,AS7263,as7263,breadboard_near_esp32,nir_810,499,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:25.911Z,2026-06-30 13:18:25.911,32,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15000,AS7263,as7263,breadboard_near_esp32,nir_860,367,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:25.982Z,2026-06-30 13:18:25.982,33,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15641,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3190,,,OK,,,,,level=air-dry;role=diag;spread=33;gpio=36,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:26.059Z,2026-06-30 13:18:26.059,34,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15641,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3183,,,OK,,,,,level=air-dry;role=diag;spread=31;gpio=39,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:26.126Z,2026-06-30 13:18:26.126,35,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15641,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3202,,,OK,,,,,level=air-dry;role=diag;spread=35;gpio=34,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:26.211Z,2026-06-30 13:18:26.211,36,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,15641,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3146,,,OK,,,,,level=air-dry;role=diag;spread=33;gpio=35,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:30.313Z,2026-06-30 13:18:30.313,37,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20004,SHT45,sht45,breadboard_near_esp32,ambient_temp,27370,28.09,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:30.395Z,2026-06-30 13:18:30.395,38,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20004,SHT45,sht45,breadboard_near_esp32,ambient_rh,28313,48.00,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:30.516Z,2026-06-30 13:18:30.516,39,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20004,AS7263,as7263,breadboard_near_esp32,nir_610,306,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:30.597Z,2026-06-30 13:18:30.597,40,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20004,AS7263,as7263,breadboard_near_esp32,nir_680,436,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:30.679Z,2026-06-30 13:18:30.679,41,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20004,AS7263,as7263,breadboard_near_esp32,nir_730,488,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:30.747Z,2026-06-30 13:18:30.747,42,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20004,AS7263,as7263,breadboard_near_esp32,nir_760,446,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:30.828Z,2026-06-30 13:18:30.828,43,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20004,AS7263,as7263,breadboard_near_esp32,nir_810,495,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:30.912Z,2026-06-30 13:18:30.912,44,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20004,AS7263,as7263,breadboard_near_esp32,nir_860,364,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:30.980Z,2026-06-30 13:18:30.980,45,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20643,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3189,,,OK,,,,,level=air-dry;role=diag;spread=38;gpio=36,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:31.062Z,2026-06-30 13:18:31.062,46,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20643,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3182,,,OK,,,,,level=air-dry;role=diag;spread=31;gpio=39,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:31.130Z,2026-06-30 13:18:31.130,47,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20643,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3200,,,OK,,,,,level=air-dry;role=diag;spread=32;gpio=34,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:31.212Z,2026-06-30 13:18:31.212,48,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,20643,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3149,,,OK,,,,,level=air-dry;role=diag;spread=29;gpio=35,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:35.311Z,2026-06-30 13:18:35.311,49,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27372,28.09,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:35.390Z,2026-06-30 13:18:35.390,50,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28420,48.21,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:35.514Z,2026-06-30 13:18:35.514,51,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25000,AS7263,as7263,breadboard_near_esp32,nir_610,310,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:35.598Z,2026-06-30 13:18:35.598,52,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25000,AS7263,as7263,breadboard_near_esp32,nir_680,439,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:35.665Z,2026-06-30 13:18:35.665,53,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25000,AS7263,as7263,breadboard_near_esp32,nir_730,495,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:35.745Z,2026-06-30 13:18:35.745,54,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25000,AS7263,as7263,breadboard_near_esp32,nir_760,450,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:35.829Z,2026-06-30 13:18:35.829,55,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25000,AS7263,as7263,breadboard_near_esp32,nir_810,503,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:35.898Z,2026-06-30 13:18:35.898,56,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25000,AS7263,as7263,breadboard_near_esp32,nir_860,370,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:35.982Z,2026-06-30 13:18:35.982,57,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25641,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3186,,,OK,,,,,level=air-dry;role=diag;spread=35;gpio=36,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:36.049Z,2026-06-30 13:18:36.049,58,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25641,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3184,,,OK,,,,,level=air-dry;role=diag;spread=35;gpio=39,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:36.132Z,2026-06-30 13:18:36.132,59,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25641,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3198,,,OK,,,,,level=air-dry;role=diag;spread=39;gpio=34,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:36.210Z,2026-06-30 13:18:36.210,60,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,25641,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3145,,,OK,,,,,level=air-dry;role=diag;spread=33;gpio=35,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:40.322Z,2026-06-30 13:18:40.322,61,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30004,SHT45,sht45,breadboard_near_esp32,ambient_temp,27365,28.07,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:40.391Z,2026-06-30 13:18:40.391,62,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30004,SHT45,sht45,breadboard_near_esp32,ambient_rh,28485,48.33,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:40.524Z,2026-06-30 13:18:40.524,63,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30004,AS7263,as7263,breadboard_near_esp32,nir_610,313,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:40.601Z,2026-06-30 13:18:40.601,64,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30004,AS7263,as7263,breadboard_near_esp32,nir_680,439,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:40.667Z,2026-06-30 13:18:40.667,65,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30004,AS7263,as7263,breadboard_near_esp32,nir_730,499,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:40.751Z,2026-06-30 13:18:40.751,66,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30004,AS7263,as7263,breadboard_near_esp32,nir_760,453,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:40.836Z,2026-06-30 13:18:40.836,67,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30004,AS7263,as7263,breadboard_near_esp32,nir_810,507,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:40.917Z,2026-06-30 13:18:40.917,68,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30004,AS7263,as7263,breadboard_near_esp32,nir_860,372,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:40.984Z,2026-06-30 13:18:40.984,69,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30646,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3187,,,OK,,,,,level=air-dry;role=diag;spread=34;gpio=36,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:41.068Z,2026-06-30 13:18:41.068,70,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30646,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3182,,,OK,,,,,level=air-dry;role=diag;spread=33;gpio=39,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:41.134Z,2026-06-30 13:18:41.134,71,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30646,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3199,,,OK,,,,,level=air-dry;role=diag;spread=35;gpio=34,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.soil,2026-06-30T18:18:41.217Z,2026-06-30 13:18:41.217,72,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,30646,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3148,,,OK,,,,,level=air-dry;role=diag;spread=36;gpio=35,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
plants.env,2026-06-30T18:18:45.303Z,2026-06-30 13:18:45.303,73,c61f05,Sprout ESP32,0.7.0,plants_logger_0_4,35000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27373,28.09,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_181815.csv,c61f05,cardboard_shield_baseline,operator exact lift at 13:25
