record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,source_file,package_session,phase_hint,phase_basis
plants.env,2026-06-30T19:17:40.005Z,2026-06-30 14:17:40.005,5011,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2090000,AS7263,as7263,breadboard_near_esp32,nir_810,2722,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:40.085Z,2026-06-30 14:17:40.085,5012,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2090000,AS7263,as7263,breadboard_near_esp32,nir_860,3110,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:40.151Z,2026-06-30 14:17:40.151,5013,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2090641,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3171,,,OK,,,,,level=air-dry;role=diag;spread=70;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:40.229Z,2026-06-30 14:17:40.229,5014,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2090641,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3182,,,OK,,,,,level=air-dry;role=diag;spread=67;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:40.308Z,2026-06-30 14:17:40.308,5015,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2090641,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3202,,,OK,,,,,level=air-dry;role=diag;spread=38;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:40.387Z,2026-06-30 14:17:40.387,5016,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2090641,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3133,,,OK,,,,,level=air-dry;role=diag;spread=56;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:44.469Z,2026-06-30 14:17:44.469,5017,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27597,28.69,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:44.556Z,2026-06-30 14:17:44.556,5018,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28596,48.54,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:44.686Z,2026-06-30 14:17:44.686,5019,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095000,AS7263,as7263,breadboard_near_esp32,nir_610,934,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:44.766Z,2026-06-30 14:17:44.766,5020,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095000,AS7263,as7263,breadboard_near_esp32,nir_680,2213,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:44.836Z,2026-06-30 14:17:44.836,5021,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095000,AS7263,as7263,breadboard_near_esp32,nir_730,413,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:44.926Z,2026-06-30 14:17:44.926,5022,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095000,AS7263,as7263,breadboard_near_esp32,nir_760,1097,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:45.004Z,2026-06-30 14:17:45.004,5023,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095000,AS7263,as7263,breadboard_near_esp32,nir_810,2711,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:45.072Z,2026-06-30 14:17:45.072,5024,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095000,AS7263,as7263,breadboard_near_esp32,nir_860,3100,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:45.151Z,2026-06-30 14:17:45.151,5025,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095641,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3167,,,OK,,,,,level=air-dry;role=diag;spread=73;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:45.238Z,2026-06-30 14:17:45.238,5026,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095641,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3185,,,OK,,,,,level=air-dry;role=diag;spread=76;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:45.305Z,2026-06-30 14:17:45.305,5027,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095641,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3199,,,OK,,,,,level=air-dry;role=diag;spread=34;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:45.389Z,2026-06-30 14:17:45.389,5028,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2095641,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3141,,,OK,,,,,level=air-dry;role=diag;spread=65;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:49.470Z,2026-06-30 14:17:49.470,5029,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27584,28.66,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:49.549Z,2026-06-30 14:17:49.549,5030,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28602,48.55,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:49.676Z,2026-06-30 14:17:49.676,5031,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100000,AS7263,as7263,breadboard_near_esp32,nir_610,930,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:49.764Z,2026-06-30 14:17:49.764,5032,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100000,AS7263,as7263,breadboard_near_esp32,nir_680,2204,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:49.841Z,2026-06-30 14:17:49.841,5033,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100000,AS7263,as7263,breadboard_near_esp32,nir_730,411,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:49.920Z,2026-06-30 14:17:49.920,5034,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100000,AS7263,as7263,breadboard_near_esp32,nir_760,1092,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:50.002Z,2026-06-30 14:17:50.002,5035,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100000,AS7263,as7263,breadboard_near_esp32,nir_810,2698,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:50.082Z,2026-06-30 14:17:50.082,5036,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100000,AS7263,as7263,breadboard_near_esp32,nir_860,3082,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:50.158Z,2026-06-30 14:17:50.158,5037,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100638,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3162,,,OK,,,,,level=air-dry;role=diag;spread=72;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:50.226Z,2026-06-30 14:17:50.226,5038,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100638,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3186,,,OK,,,,,level=air-dry;role=diag;spread=78;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:50.311Z,2026-06-30 14:17:50.311,5039,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100638,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3199,,,OK,,,,,level=air-dry;role=diag;spread=40;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:50.387Z,2026-06-30 14:17:50.387,5040,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2100638,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3140,,,OK,,,,,level=air-dry;role=diag;spread=51;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:54.483Z,2026-06-30 14:17:54.483,5041,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27582,28.65,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:54.558Z,2026-06-30 14:17:54.558,5042,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28586,48.52,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:54.673Z,2026-06-30 14:17:54.673,5043,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105000,AS7263,as7263,breadboard_near_esp32,nir_610,921,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:54.761Z,2026-06-30 14:17:54.761,5044,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105000,AS7263,as7263,breadboard_near_esp32,nir_680,2188,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:54.843Z,2026-06-30 14:17:54.843,5045,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105000,AS7263,as7263,breadboard_near_esp32,nir_730,406,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:54.912Z,2026-06-30 14:17:54.912,5046,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105000,AS7263,as7263,breadboard_near_esp32,nir_760,1082,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:54.997Z,2026-06-30 14:17:54.997,5047,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105000,AS7263,as7263,breadboard_near_esp32,nir_810,2677,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:55.080Z,2026-06-30 14:17:55.080,5048,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105000,AS7263,as7263,breadboard_near_esp32,nir_860,3055,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:55.159Z,2026-06-30 14:17:55.159,5049,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105638,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3164,,,OK,,,,,level=air-dry;role=diag;spread=81;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:55.231Z,2026-06-30 14:17:55.231,5050,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105638,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3188,,,OK,,,,,level=air-dry;role=diag;spread=78;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:55.311Z,2026-06-30 14:17:55.311,5051,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105638,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3202,,,OK,,,,,level=air-dry;role=diag;spread=37;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:17:55.374Z,2026-06-30 14:17:55.374,5052,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2105638,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3131,,,OK,,,,,level=air-dry;role=diag;spread=64;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:59.480Z,2026-06-30 14:17:59.480,5053,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27588,28.67,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:59.558Z,2026-06-30 14:17:59.558,5054,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28576,48.51,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:59.682Z,2026-06-30 14:17:59.682,5055,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110000,AS7263,as7263,breadboard_near_esp32,nir_610,895,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:59.767Z,2026-06-30 14:17:59.767,5056,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110000,AS7263,as7263,breadboard_near_esp32,nir_680,2112,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:59.847Z,2026-06-30 14:17:59.847,5057,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110000,AS7263,as7263,breadboard_near_esp32,nir_730,392,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:17:59.926Z,2026-06-30 14:17:59.926,5058,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110000,AS7263,as7263,breadboard_near_esp32,nir_760,1044,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:18:00.006Z,2026-06-30 14:18:00.006,5059,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110000,AS7263,as7263,breadboard_near_esp32,nir_810,2586,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:18:00.082Z,2026-06-30 14:18:00.082,5060,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110000,AS7263,as7263,breadboard_near_esp32,nir_860,2957,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:18:00.162Z,2026-06-30 14:18:00.162,5061,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110641,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3163,,,OK,,,,,level=air-dry;role=diag;spread=71;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:18:00.232Z,2026-06-30 14:18:00.232,5062,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110641,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3182,,,OK,,,,,level=air-dry;role=diag;spread=80;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:18:00.315Z,2026-06-30 14:18:00.315,5063,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110641,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3200,,,OK,,,,,level=air-dry;role=diag;spread=38;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T19:18:00.383Z,2026-06-30 14:18:00.383,5064,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2110641,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3133,,,OK,,,,,level=air-dry;role=diag;spread=64;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:18:04.478Z,2026-06-30 14:18:04.478,5065,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2115000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27578,28.64,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:18:04.556Z,2026-06-30 14:18:04.556,5066,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2115000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28567,48.49,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:18:04.683Z,2026-06-30 14:18:04.683,5067,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2115000,AS7263,as7263,breadboard_near_esp32,nir_610,885,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:18:04.768Z,2026-06-30 14:18:04.768,5068,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2115000,AS7263,as7263,breadboard_near_esp32,nir_680,2090,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:18:04.846Z,2026-06-30 14:18:04.846,5069,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2115000,AS7263,as7263,breadboard_near_esp32,nir_730,388,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T19:18:04.926Z,2026-06-30 14:18:04.926,5070,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,2115000,AS7263,as7263,breadboard_near_esp32,nir_760,1031,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
