record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,source_file,package_session,phase_hint,phase_basis
plants.env,2026-06-30T20:44:35.310Z,2026-06-30 15:44:35.310,17528,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7305000,AS7263,as7263,breadboard_near_esp32,nir_860,1594,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:35.388Z,2026-06-30 15:44:35.388,17529,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7305642,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3168,,,OK,,,,,level=air-dry;role=diag;spread=66;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:35.462Z,2026-06-30 15:44:35.462,17530,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7305642,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3180,,,OK,,,,,level=air-dry;role=diag;spread=20;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:35.540Z,2026-06-30 15:44:35.540,17531,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7305642,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3196,,,OK,,,,,level=air-dry;role=diag;spread=28;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:35.616Z,2026-06-30 15:44:35.616,17532,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7305642,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3135,,,OK,,,,,level=air-dry;role=diag;spread=48;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:39.708Z,2026-06-30 15:44:39.708,17533,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27544,28.55,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:39.783Z,2026-06-30 15:44:39.783,17534,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28796,48.92,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:39.910Z,2026-06-30 15:44:39.910,17535,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310000,AS7263,as7263,breadboard_near_esp32,nir_610,591,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:39.992Z,2026-06-30 15:44:39.992,17536,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310000,AS7263,as7263,breadboard_near_esp32,nir_680,1298,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:40.071Z,2026-06-30 15:44:40.071,17537,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310000,AS7263,as7263,breadboard_near_esp32,nir_730,324,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:40.150Z,2026-06-30 15:44:40.150,17538,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310000,AS7263,as7263,breadboard_near_esp32,nir_760,669,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:40.230Z,2026-06-30 15:44:40.230,17539,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310000,AS7263,as7263,breadboard_near_esp32,nir_810,1386,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:40.310Z,2026-06-30 15:44:40.310,17540,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310000,AS7263,as7263,breadboard_near_esp32,nir_860,1589,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:40.387Z,2026-06-30 15:44:40.387,17541,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310641,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3170,,,OK,,,,,level=air-dry;role=diag;spread=70;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:40.463Z,2026-06-30 15:44:40.463,17542,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310641,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3181,,,OK,,,,,level=air-dry;role=diag;spread=26;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:40.539Z,2026-06-30 15:44:40.539,17543,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310641,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3195,,,OK,,,,,level=air-dry;role=diag;spread=28;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:40.615Z,2026-06-30 15:44:40.615,17544,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7310641,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3128,,,OK,,,,,level=air-dry;role=diag;spread=46;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:44.708Z,2026-06-30 15:44:44.708,17545,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27560,28.59,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:44.782Z,2026-06-30 15:44:44.782,17546,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28819,48.97,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:44.913Z,2026-06-30 15:44:44.913,17547,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315000,AS7263,as7263,breadboard_near_esp32,nir_610,589,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:44.992Z,2026-06-30 15:44:44.992,17548,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315000,AS7263,as7263,breadboard_near_esp32,nir_680,1286,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:45.071Z,2026-06-30 15:44:45.071,17549,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315000,AS7263,as7263,breadboard_near_esp32,nir_730,321,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:45.150Z,2026-06-30 15:44:45.150,17550,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315000,AS7263,as7263,breadboard_near_esp32,nir_760,662,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:45.230Z,2026-06-30 15:44:45.230,17551,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315000,AS7263,as7263,breadboard_near_esp32,nir_810,1374,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:45.310Z,2026-06-30 15:44:45.310,17552,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315000,AS7263,as7263,breadboard_near_esp32,nir_860,1574,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:45.387Z,2026-06-30 15:44:45.387,17553,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315641,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3169,,,OK,,,,,level=air-dry;role=diag;spread=64;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:45.463Z,2026-06-30 15:44:45.463,17554,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315641,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3178,,,OK,,,,,level=air-dry;role=diag;spread=21;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:45.539Z,2026-06-30 15:44:45.539,17555,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315641,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3194,,,OK,,,,,level=air-dry;role=diag;spread=24;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:45.615Z,2026-06-30 15:44:45.615,17556,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7315641,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3130,,,OK,,,,,level=air-dry;role=diag;spread=46;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:49.708Z,2026-06-30 15:44:49.708,17557,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27548,28.56,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:49.782Z,2026-06-30 15:44:49.782,17558,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28856,49.04,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:49.913Z,2026-06-30 15:44:49.913,17559,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320000,AS7263,as7263,breadboard_near_esp32,nir_610,582,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:49.993Z,2026-06-30 15:44:49.993,17560,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320000,AS7263,as7263,breadboard_near_esp32,nir_680,1264,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:50.072Z,2026-06-30 15:44:50.072,17561,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320000,AS7263,as7263,breadboard_near_esp32,nir_730,315,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:50.151Z,2026-06-30 15:44:50.151,17562,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320000,AS7263,as7263,breadboard_near_esp32,nir_760,651,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:50.230Z,2026-06-30 15:44:50.230,17563,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320000,AS7263,as7263,breadboard_near_esp32,nir_810,1354,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:50.311Z,2026-06-30 15:44:50.311,17564,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320000,AS7263,as7263,breadboard_near_esp32,nir_860,1547,,,OK,,,,,gain=64;itime_ms=140;aim=skylight_beam;not_canopy,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:50.388Z,2026-06-30 15:44:50.388,17565,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320641,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3167,,,OK,,,,,level=air-dry;role=diag;spread=57;gpio=36,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:50.463Z,2026-06-30 15:44:50.463,17566,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320641,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3179,,,OK,,,,,level=air-dry;role=diag;spread=25;gpio=39,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:50.540Z,2026-06-30 15:44:50.540,17567,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320641,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3194,,,OK,,,,,level=air-dry;role=diag;spread=25;gpio=34,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.soil,2026-06-30T20:44:50.615Z,2026-06-30 15:44:50.615,17568,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7320641,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3132,,,OK,,,,,level=air-dry;role=diag;spread=43;gpio=35,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:54.702Z,2026-06-30 15:44:54.702,17569,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7325000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27555,28.58,degC,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
plants.env,2026-06-30T20:44:54.783Z,2026-06-30 15:44:54.783,17570,58bd40,Sprout ESP32,0.7.0,plants_logger_0_4,7325000,SHT45,sht45,breadboard_near_esp32,ambient_rh,28843,49.01,pctRH,OK,,,,,mount=breadboard_near_esp32,,logs/Sprout ESP32_20260630_184254.csv,58bd40,post_sun_continuous_air_dry_baseline,after major AS7263 drop
