plants.env,2026-07-01T17:30:25.522Z,2026-07-01 12:30:25.522,3022,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,265472,AS7263,as7263,breadboard_near_esp32,nir_760,440,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:25.608Z,2026-07-01 12:30:25.608,3023,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,265472,AS7263,as7263,breadboard_near_esp32,nir_810,1171,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:25.692Z,2026-07-01 12:30:25.692,3024,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,265472,AS7263,as7263,breadboard_near_esp32,nir_860,1443,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.soil,2026-07-01T17:30:25.805Z,2026-07-01 12:30:25.805,3025,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266210,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,2341,,,OK,,,,,level=dry;role=disp;spread=16;gpio=36,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s3
plants.soil,2026-07-01T17:30:25.889Z,2026-07-01 12:30:25.889,3026,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266210,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1710,,,OK,,,,,level=OK;role=disp;spread=20;gpio=39,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s4
plants.soil,2026-07-01T17:30:25.958Z,2026-07-01 12:30:25.958,3027,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266210,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1365,,,OK,,,,,level=well watered;role=disp;spread=33;gpio=34,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s1
plants.soil,2026-07-01T17:30:26.041Z,2026-07-01 12:30:26.041,3028,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266210,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2566,,,OK,,,,,level=dry;role=disp;spread=28;gpio=35,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s2
plants.env,2026-07-01T17:30:26.105Z,2026-07-01 12:30:26.105,3029,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266476,SHT45,sht45,breadboard_near_esp32,ambient_temp,26928,26.91,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,sht45
plants.env,2026-07-01T17:30:26.191Z,2026-07-01 12:30:26.191,3030,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266476,SHT45,sht45,breadboard_near_esp32,ambient_rh,28749,48.84,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,sht45
plants.env,2026-07-01T17:30:26.302Z,2026-07-01 12:30:26.302,3031,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266476,AS7263,as7263,breadboard_near_esp32,nir_610,360,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:26.375Z,2026-07-01 12:30:26.375,3032,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266476,AS7263,as7263,breadboard_near_esp32,nir_680,974,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:26.454Z,2026-07-01 12:30:26.454,3033,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266476,AS7263,as7263,breadboard_near_esp32,nir_730,242,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:26.531Z,2026-07-01 12:30:26.531,3034,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266476,AS7263,as7263,breadboard_near_esp32,nir_760,440,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:26.602Z,2026-07-01 12:30:26.602,3035,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266476,AS7263,as7263,breadboard_near_esp32,nir_810,1169,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:26.695Z,2026-07-01 12:30:26.695,3036,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,266476,AS7263,as7263,breadboard_near_esp32,nir_860,1442,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
