# log_start_utc=2026-07-01T17:40:45.288Z  tz_offset=-05:00  logger=plants_logger_0_4  schema_version=1
# boot plants controller fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# plants telemetry  schema_version=1  contract=docs/TELEMETRY_SCHEMA.md@v1
# fw=0.7.0  git=156ca68  built=Jul  1 2026 12:04:55  run=4probe-coloc-origplant
# device_id=Sprout ESP32 (default)  chip=ESP32-D0WD-V3  adc=ADC1,12bit,11dB,eFuseCal=off
# board: esp32-classic  wifi=yes  channels=4  adc=12bit  storage=nvs  tier0=monitor(untethered-ready)
# session_id=80e8c9  cadence_ms=5000  cadence_src=nvs
# sensors: ch0=GPIO36/s3@origplant ch1=GPIO39/s4@origplant ch2=GPIO34/s1@origplant ch3=GPIO35/s2@origplant  (model=UMLIFE_v2_TLC555)
# health: ch0=OK ch1=OK ch2=OK ch3=OK  (NO_SIGNAL/SUSPECT = probe fault; supervisor won't water it, latch x3)
# cal bounds(dry>wet): 3050 2140 1830 1520 1150 1050
# cfg: smp=100 trim=15 db=60 confirm_ms=3000/3000/2000 spr=250 discard=4
# safety: fail-safe OFF (4ch CW-022 active-low, off=HIGH)  task-wdt=8000ms  dose<=5000ms  autonomous=disarmed (!auto,on arms; !water=manual dose)
# env(bench): SHT45 ambient_temp/rh + AS7263 NIR(610-860nm) on I2C SDA21/SCL22 - breadboard_near_esp32, CONTEXT not plant-truth
# env cfg: AS7263 gain=16x itime=140ms I2C=100kHz - FIXED, no auto-range (#416); logged per row + here
# device_cols: record_type,session_id,device_id,fw,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,payload
# authoritative: raw_value (ADC counts) + band (payload 'level'); value/unit are NULL - reserved for a future calibrated VWC, never an uncalibrated %.
# irrig ev=probe_not_in_soil ch=0 level=air-dry raw=3109 spread=31 t=2111
# irrig ev=probe_not_in_soil ch=1 level=air-dry raw=3166 spread=34 t=2111
# irrig ev=probe_not_in_soil ch=2 level=air-dry raw=3178 spread=24 t=2111
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-01T17:40:50.354Z,2026-07-01 12:40:50.354,14,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3162,,,OK,,,,,level=air-dry;role=diag;spread=16;gpio=39,
plants.soil,2026-07-01T17:40:50.439Z,2026-07-01 12:40:50.439,15,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3181,,,OK,,,,,level=air-dry;role=diag;spread=12;gpio=34,
plants.soil,2026-07-01T17:40:50.502Z,2026-07-01 12:40:50.502,16,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2639,,,OK,,,,,level=dry;role=disp;spread=19;gpio=35,
plants.env,2026-07-01T17:40:50.586Z,2026-07-01 12:40:50.586,17,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10266,SHT45,sht45,breadboard_near_esp32,ambient_temp,26987,27.06,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:40:50.655Z,2026-07-01 12:40:50.655,18,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10266,SHT45,sht45,breadboard_near_esp32,ambient_rh,28732,48.80,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:40:50.773Z,2026-07-01 12:40:50.773,19,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10266,AS7263,as7263,breadboard_near_esp32,nir_610,357,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:40:50.843Z,2026-07-01 12:40:50.843,20,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10266,AS7263,as7263,breadboard_near_esp32,nir_680,1471,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:40:50.923Z,2026-07-01 12:40:50.923,21,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10266,AS7263,as7263,breadboard_near_esp32,nir_730,224,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:40:51.005Z,2026-07-01 12:40:51.005,22,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10266,AS7263,as7263,breadboard_near_esp32,nir_760,583,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:40:51.087Z,2026-07-01 12:40:51.087,23,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10266,AS7263,as7263,breadboard_near_esp32,nir_810,1408,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:40:51.154Z,2026-07-01 12:40:51.154,24,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,10266,AS7263,as7263,breadboard_near_esp32,nir_860,1996,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T17:40:55.289Z,2026-07-01 12:40:55.289,25,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3081,,,OK,,,,,level=air-dry;role=diag;spread=25;gpio=36,
plants.soil,2026-07-01T17:40:55.367Z,2026-07-01 12:40:55.367,26,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3164,,,OK,,,,,level=air-dry;role=diag;spread=43;gpio=39,
plants.soil,2026-07-01T17:40:55.442Z,2026-07-01 12:40:55.442,27,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3178,,,OK,,,,,level=air-dry;role=diag;spread=23;gpio=34,
plants.soil,2026-07-01T17:40:55.507Z,2026-07-01 12:40:55.507,28,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2651,,,OK,,,,,level=dry;role=disp;spread=30;gpio=35,
plants.env,2026-07-01T17:40:55.575Z,2026-07-01 12:40:55.575,29,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15266,SHT45,sht45,breadboard_near_esp32,ambient_temp,26994,27.08,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:40:55.658Z,2026-07-01 12:40:55.658,30,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15266,SHT45,sht45,breadboard_near_esp32,ambient_rh,28796,48.92,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:40:55.772Z,2026-07-01 12:40:55.772,31,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_610,357,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:40:55.838Z,2026-07-01 12:40:55.838,32,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_680,1474,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:40:55.924Z,2026-07-01 12:40:55.924,33,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_730,224,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:40:56.007Z,2026-07-01 12:40:56.007,34,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_760,584,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:40:56.086Z,2026-07-01 12:40:56.086,35,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_810,1412,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:40:56.165Z,2026-07-01 12:40:56.165,36,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_860,2003,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T17:41:00.292Z,2026-07-01 12:41:00.292,37,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3109,,,OK,,,,,level=air-dry;role=diag;spread=26;gpio=36,
plants.soil,2026-07-01T17:41:00.359Z,2026-07-01 12:41:00.359,38,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3163,,,OK,,,,,level=air-dry;role=diag;spread=18;gpio=39,
plants.soil,2026-07-01T17:41:00.428Z,2026-07-01 12:41:00.428,39,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3178,,,OK,,,,,level=air-dry;role=diag;spread=22;gpio=34,
plants.soil,2026-07-01T17:41:00.515Z,2026-07-01 12:41:00.515,40,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2661,,,OK,,,,,level=dry;role=disp;spread=22;gpio=35,
plants.env,2026-07-01T17:41:00.588Z,2026-07-01 12:41:00.588,41,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20266,SHT45,sht45,breadboard_near_esp32,ambient_temp,26987,27.06,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:41:00.658Z,2026-07-01 12:41:00.658,42,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20266,SHT45,sht45,breadboard_near_esp32,ambient_rh,28772,48.88,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:41:00.760Z,2026-07-01 12:41:00.760,43,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_610,358,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:00.844Z,2026-07-01 12:41:00.844,44,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_680,1476,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:00.928Z,2026-07-01 12:41:00.928,45,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_730,225,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:01.007Z,2026-07-01 12:41:01.007,46,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_760,584,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:01.076Z,2026-07-01 12:41:01.076,47,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_810,1414,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:01.159Z,2026-07-01 12:41:01.159,48,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_860,2009,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T17:41:05.282Z,2026-07-01 12:41:05.282,49,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3105,,,OK,,,,,level=air-dry;role=diag;spread=22;gpio=36,
plants.soil,2026-07-01T17:41:05.366Z,2026-07-01 12:41:05.366,50,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3167,,,OK,,,,,level=air-dry;role=diag;spread=19;gpio=39,
plants.soil,2026-07-01T17:41:05.443Z,2026-07-01 12:41:05.443,51,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3179,,,OK,,,,,level=air-dry;role=diag;spread=28;gpio=34,
plants.soil,2026-07-01T17:41:05.512Z,2026-07-01 12:41:05.512,52,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2671,,,OK,,,,,level=dry;role=disp;spread=24;gpio=35,
plants.env,2026-07-01T17:41:05.588Z,2026-07-01 12:41:05.588,53,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25266,SHT45,sht45,breadboard_near_esp32,ambient_temp,26994,27.08,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:41:05.662Z,2026-07-01 12:41:05.662,54,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25266,SHT45,sht45,breadboard_near_esp32,ambient_rh,28746,48.83,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:41:05.772Z,2026-07-01 12:41:05.772,55,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25266,AS7263,as7263,breadboard_near_esp32,nir_610,357,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:05.850Z,2026-07-01 12:41:05.850,56,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25266,AS7263,as7263,breadboard_near_esp32,nir_680,1480,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:05.929Z,2026-07-01 12:41:05.929,57,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25266,AS7263,as7263,breadboard_near_esp32,nir_730,225,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:05.996Z,2026-07-01 12:41:05.996,58,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25266,AS7263,as7263,breadboard_near_esp32,nir_760,585,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:06.079Z,2026-07-01 12:41:06.079,59,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25266,AS7263,as7263,breadboard_near_esp32,nir_810,1418,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:06.162Z,2026-07-01 12:41:06.162,60,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,25266,AS7263,as7263,breadboard_near_esp32,nir_860,2018,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T17:41:10.292Z,2026-07-01 12:41:10.292,61,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3116,,,OK,,,,,level=air-dry;role=diag;spread=45;gpio=36,
plants.soil,2026-07-01T17:41:10.365Z,2026-07-01 12:41:10.365,62,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3163,,,OK,,,,,level=air-dry;role=diag;spread=28;gpio=39,
plants.soil,2026-07-01T17:41:10.432Z,2026-07-01 12:41:10.432,63,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3181,,,OK,,,,,level=air-dry;role=diag;spread=11;gpio=34,
plants.soil,2026-07-01T17:41:10.515Z,2026-07-01 12:41:10.515,64,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2683,,,OK,,,,,level=dry;role=disp;spread=28;gpio=35,
plants.env,2026-07-01T17:41:10.582Z,2026-07-01 12:41:10.582,65,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30266,SHT45,sht45,breadboard_near_esp32,ambient_temp,26990,27.07,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:41:10.663Z,2026-07-01 12:41:10.663,66,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30266,SHT45,sht45,breadboard_near_esp32,ambient_rh,28670,48.68,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:41:10.770Z,2026-07-01 12:41:10.770,67,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30266,AS7263,as7263,breadboard_near_esp32,nir_610,358,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:10.848Z,2026-07-01 12:41:10.848,68,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30266,AS7263,as7263,breadboard_near_esp32,nir_680,1486,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:10.928Z,2026-07-01 12:41:10.928,69,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30266,AS7263,as7263,breadboard_near_esp32,nir_730,226,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:11.003Z,2026-07-01 12:41:11.003,70,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30266,AS7263,as7263,breadboard_near_esp32,nir_760,586,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:11.081Z,2026-07-01 12:41:11.081,71,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30266,AS7263,as7263,breadboard_near_esp32,nir_810,1422,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:11.149Z,2026-07-01 12:41:11.149,72,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,30266,AS7263,as7263,breadboard_near_esp32,nir_860,2026,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T17:41:15.284Z,2026-07-01 12:41:15.284,73,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3111,,,OK,,,,,level=air-dry;role=diag;spread=24;gpio=36,
plants.soil,2026-07-01T17:41:15.368Z,2026-07-01 12:41:15.368,74,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3167,,,OK,,,,,level=air-dry;role=diag;spread=26;gpio=39,
plants.soil,2026-07-01T17:41:15.435Z,2026-07-01 12:41:15.435,75,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3179,,,OK,,,,,level=air-dry;role=diag;spread=26;gpio=34,
plants.soil,2026-07-01T17:41:15.503Z,2026-07-01 12:41:15.503,76,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2693,,,OK,,,,,level=dry;role=disp;spread=27;gpio=35,
plants.env,2026-07-01T17:41:15.584Z,2026-07-01 12:41:15.584,77,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35266,SHT45,sht45,breadboard_near_esp32,ambient_temp,26994,27.08,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:41:15.663Z,2026-07-01 12:41:15.663,78,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35266,SHT45,sht45,breadboard_near_esp32,ambient_rh,28878,49.08,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T17:41:15.774Z,2026-07-01 12:41:15.774,79,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35266,AS7263,as7263,breadboard_near_esp32,nir_610,358,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:15.851Z,2026-07-01 12:41:15.851,80,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35266,AS7263,as7263,breadboard_near_esp32,nir_680,1491,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:15.919Z,2026-07-01 12:41:15.919,81,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35266,AS7263,as7263,breadboard_near_esp32,nir_730,226,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:16.004Z,2026-07-01 12:41:16.004,82,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35266,AS7263,as7263,breadboard_near_esp32,nir_760,587,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:16.088Z,2026-07-01 12:41:16.088,83,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35266,AS7263,as7263,breadboard_near_esp32,nir_810,1424,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T17:41:16.152Z,2026-07-01 12:41:16.152,84,80e8c9,Sprout ESP32,0.7.0,plants_logger_0_4,35266,AS7263,as7263,breadboard_near_esp32,nir_860,2033,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
