# log_start_utc=2026-07-01T21:05:22.244Z  tz_offset=-05:00  logger=plants_logger_0_4  schema_version=1
# boot plants controller fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# plants telemetry  schema_version=1  contract=docs/TELEMETRY_SCHEMA.md@v1
# fw=0.7.0  git=e5ae530  built=Jul  1 2026 15:32:45  run=4probe-coloc-origplant
# device_id=Sprout ESP32 (default)  chip=ESP32-D0WD-V3  adc=ADC1,12bit,11dB,eFuseCal=off
# board: esp32-classic  wifi=yes  channels=4  adc=12bit  storage=nvs  tier0=monitor(untethered-ready)
# session_id=63b032  cadence_ms=5000  cadence_src=nvs
# sensors: ch0=GPIO36/s3@origplant ch1=GPIO39/s4@origplant ch2=GPIO34/s1@origplant ch3=GPIO35/s2@origplant  (model=UMLIFE_v2_TLC555)
# health: ch0=OK ch1=OK ch2=OK ch3=OK  (NO_SIGNAL/SUSPECT = probe fault; supervisor won't water it, latch x3)
# cal bounds(dry>wet): 3050 2140 1830 1520 1150 1050
# cfg: smp=100 trim=15 db=60 confirm_ms=3000/3000/2000 spr=250 discard=4
# safety: fail-safe OFF (4ch CW-022 active-low, off=HIGH)  task-wdt=8000ms  dose<=5000ms  autonomous=disarmed (!auto,on arms; !water=manual dose)
# env(bench): SHT45 ambient_temp/rh + AS7263 NIR(610-860nm) on I2C SDA21/SCL22 - breadboard_near_esp32, CONTEXT not plant-truth [AS7263 init FAILED]
# env cfg: AS7263 gain=16x itime=140ms I2C=100kHz - FIXED, no auto-range (#416); logged per row + here
# device_cols: record_type,session_id,device_id,fw,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,payload
# authoritative: raw_value (ADC counts) + band (payload 'level'); value/unit are NULL - reserved for a future calibrated VWC, never an uncalibrated %.
# time: source=device_uptime (no NTP/RTC yet, #21) - device_seq/time_source ride each row's payload, schema v2 Â§11.1/Â§11.2
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-01T21:05:32.341Z,2026-07-01 16:05:32.341,14,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1291,,,OK,,,,,level=well watered;role=disp;spread=11;gpio=39;device_seq=9;time_source=device_uptime,
plants.soil,2026-07-01T21:05:32.424Z,2026-07-01 16:05:32.424,15,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1520,,,OK,,,,,level=OK;role=disp;spread=12;gpio=34;device_seq=10;time_source=device_uptime,
plants.soil,2026-07-01T21:05:32.524Z,2026-07-01 16:05:32.524,16,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,994,,,OK,,,,,level=submerged;role=diag;spread=12;gpio=35;device_seq=11;time_source=device_uptime,
plants.env,2026-07-01T21:05:32.610Z,2026-07-01 16:05:32.610,17,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,15389,SHT45,sht45,breadboard_near_esp32,ambient_temp,27481,28.38,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T21:05:32.694Z,2026-07-01 16:05:32.694,18,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,15389,SHT45,sht45,breadboard_near_esp32,ambient_rh,28050,47.50,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.soil,2026-07-01T21:05:37.250Z,2026-07-01 16:05:37.250,19,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,20004,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,520,,,OK,,,,,level=submerged;role=diag;spread=21;gpio=36;device_seq=12;time_source=device_uptime,
plants.soil,2026-07-01T21:05:37.347Z,2026-07-01 16:05:37.347,20,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,20004,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1291,,,OK,,,,,level=well watered;role=disp;spread=33;gpio=39;device_seq=13;time_source=device_uptime,
plants.soil,2026-07-01T21:05:37.430Z,2026-07-01 16:05:37.430,21,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,20004,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1520,,,OK,,,,,level=OK;role=disp;spread=16;gpio=34;device_seq=14;time_source=device_uptime,
plants.soil,2026-07-01T21:05:37.537Z,2026-07-01 16:05:37.537,22,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,20004,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,993,,,OK,,,,,level=submerged;role=diag;spread=12;gpio=35;device_seq=15;time_source=device_uptime,
plants.env,2026-07-01T21:05:37.627Z,2026-07-01 16:05:37.627,23,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,20393,SHT45,sht45,breadboard_near_esp32,ambient_temp,27480,28.38,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T21:05:37.700Z,2026-07-01 16:05:37.700,24,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,20393,SHT45,sht45,breadboard_near_esp32,ambient_rh,28124,47.64,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.soil,2026-07-01T21:05:42.245Z,2026-07-01 16:05:42.245,25,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,500,,,OK,,,,,level=submerged;role=diag;spread=20;gpio=36;device_seq=16;time_source=device_uptime,
plants.soil,2026-07-01T21:05:42.344Z,2026-07-01 16:05:42.344,26,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1289,,,OK,,,,,level=well watered;role=disp;spread=12;gpio=39;device_seq=17;time_source=device_uptime,
plants.soil,2026-07-01T21:05:42.437Z,2026-07-01 16:05:42.437,27,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1520,,,OK,,,,,level=OK;role=disp;spread=9;gpio=34;device_seq=18;time_source=device_uptime,
plants.soil,2026-07-01T21:05:42.532Z,2026-07-01 16:05:42.532,28,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,995,,,OK,,,,,level=submerged;role=diag;spread=11;gpio=35;device_seq=19;time_source=device_uptime,
plants.env,2026-07-01T21:05:42.615Z,2026-07-01 16:05:42.615,29,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,25389,SHT45,sht45,breadboard_near_esp32,ambient_temp,27480,28.38,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T21:05:42.697Z,2026-07-01 16:05:42.697,30,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,25389,SHT45,sht45,breadboard_near_esp32,ambient_rh,28004,47.41,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.soil,2026-07-01T21:05:47.242Z,2026-07-01 16:05:47.242,31,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,30004,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,466,,,OK,,,,,level=submerged;role=diag;spread=7;gpio=36;device_seq=20;time_source=device_uptime,
plants.soil,2026-07-01T21:05:47.338Z,2026-07-01 16:05:47.338,32,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,30004,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1287,,,OK,,,,,level=well watered;role=disp;spread=15;gpio=39;device_seq=21;time_source=device_uptime,
plants.soil,2026-07-01T21:05:47.432Z,2026-07-01 16:05:47.432,33,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,30004,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1521,,,OK,,,,,level=OK;role=disp;spread=15;gpio=34;device_seq=22;time_source=device_uptime,
plants.soil,2026-07-01T21:05:47.530Z,2026-07-01 16:05:47.530,34,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,30004,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,995,,,OK,,,,,level=submerged;role=diag;spread=12;gpio=35;device_seq=23;time_source=device_uptime,
plants.env,2026-07-01T21:05:47.623Z,2026-07-01 16:05:47.623,35,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,30393,SHT45,sht45,breadboard_near_esp32,ambient_temp,27480,28.38,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T21:05:47.701Z,2026-07-01 16:05:47.701,36,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,30393,SHT45,sht45,breadboard_near_esp32,ambient_rh,27971,47.35,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.soil,2026-07-01T21:05:52.231Z,2026-07-01 16:05:52.231,37,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,417,,,OK,,,,,level=submerged;role=diag;spread=16;gpio=36;device_seq=24;time_source=device_uptime,
plants.soil,2026-07-01T21:05:52.336Z,2026-07-01 16:05:52.336,38,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1288,,,OK,,,,,level=well watered;role=disp;spread=15;gpio=39;device_seq=25;time_source=device_uptime,
plants.soil,2026-07-01T21:05:52.431Z,2026-07-01 16:05:52.431,39,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1520,,,OK,,,,,level=OK;role=disp;spread=8;gpio=34;device_seq=26;time_source=device_uptime,
plants.soil,2026-07-01T21:05:52.527Z,2026-07-01 16:05:52.527,40,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,994,,,OK,,,,,level=submerged;role=diag;spread=18;gpio=35;device_seq=27;time_source=device_uptime,
plants.env,2026-07-01T21:05:52.623Z,2026-07-01 16:05:52.623,41,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,35389,SHT45,sht45,breadboard_near_esp32,ambient_temp,27480,28.38,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T21:05:52.698Z,2026-07-01 16:05:52.698,42,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,35389,SHT45,sht45,breadboard_near_esp32,ambient_rh,27915,47.24,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.soil,2026-07-01T21:05:57.250Z,2026-07-01 16:05:57.250,43,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,40004,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,414,,,OK,,,,,level=submerged;role=diag;spread=12;gpio=36;device_seq=28;time_source=device_uptime,
plants.soil,2026-07-01T21:05:57.339Z,2026-07-01 16:05:57.339,44,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,40004,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1289,,,OK,,,,,level=well watered;role=disp;spread=22;gpio=39;device_seq=29;time_source=device_uptime,
plants.soil,2026-07-01T21:05:57.436Z,2026-07-01 16:05:57.436,45,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,40004,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1518,,,OK,,,,,level=OK;role=disp;spread=14;gpio=34;device_seq=30;time_source=device_uptime,
plants.soil,2026-07-01T21:05:57.538Z,2026-07-01 16:05:57.538,46,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,40004,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,996,,,OK,,,,,level=submerged;role=diag;spread=11;gpio=35;device_seq=31;time_source=device_uptime,
plants.env,2026-07-01T21:05:57.617Z,2026-07-01 16:05:57.617,47,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,40393,SHT45,sht45,breadboard_near_esp32,ambient_temp,27480,28.38,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T21:05:57.695Z,2026-07-01 16:05:57.695,48,63b032,Sprout ESP32,0.7.0,plants_logger_0_4,40393,SHT45,sht45,breadboard_near_esp32,ambient_rh,28013,47.43,pctRH,OK,,,,,mount=breadboard_near_esp32,
