# log_start_utc=2026-07-01T20:58:51.551Z  tz_offset=-05:00  logger=plants_logger_0_4  schema_version=1
# boot plants controller fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# plants telemetry  schema_version=1  contract=docs/TELEMETRY_SCHEMA.md@v1
# fw=0.7.0  git=e5ae530  built=Jul  1 2026 15:32:45  run=4probe-coloc-origplant
# device_id=Sprout ESP32 (default)  chip=ESP32-D0WD-V3  adc=ADC1,12bit,11dB,eFuseCal=off
# board: esp32-classic  wifi=yes  channels=4  adc=12bit  storage=nvs  tier0=monitor(untethered-ready)
# session_id=447578  cadence_ms=5000  cadence_src=nvs
# sensors: ch0=GPIO36/s3@origplant ch1=GPIO39/s4@origplant ch2=GPIO34/s1@origplant ch3=GPIO35/s2@origplant  (model=UMLIFE_v2_TLC555)
# health: ch0=OK ch1=OK ch2=OK ch3=OK  (NO_SIGNAL/SUSPECT = probe fault; supervisor won't water it, latch x3)
# cal bounds(dry>wet): 3050 2140 1830 1520 1150 1050
# cfg: smp=100 trim=15 db=60 confirm_ms=3000/3000/2000 spr=250 discard=4
# safety: fail-safe OFF (4ch CW-022 active-low, off=HIGH)  task-wdt=8000ms  dose<=5000ms  autonomous=disarmed (!auto,on arms; !water=manual dose)
# env(bench): SHT45 ambient_temp/rh + AS7263 NIR(610-860nm) on I2C SDA21/SCL22 - breadboard_near_esp32, CONTEXT not plant-truth
# env cfg: AS7263 gain=16x itime=140ms I2C=100kHz - FIXED, no auto-range (#416); logged per row + here
# device_cols: record_type,session_id,device_id,fw,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,payload
# authoritative: raw_value (ADC counts) + band (payload 'level'); value/unit are NULL - reserved for a future calibrated VWC, never an uncalibrated %.
# time: source=device_uptime (no NTP/RTC yet, #21) - device_seq/time_source ride each row's payload, schema v2 Â§11.1/Â§11.2
# irrig ev=probe_not_in_soil ch=0 level=air-dry raw=3159 spread=20 t=2184
# irrig ev=probe_not_in_soil ch=1 level=air-dry raw=3179 spread=64 t=2184
# irrig ev=probe_not_in_soil ch=2 level=air-dry raw=3173 spread=62 t=2184
# irrig ev=probe_not_in_soil ch=3 level=air-dry raw=3125 spread=46 t=2184
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.env,2026-07-01T20:58:52.752Z,2026-07-01 15:58:52.752,11,447578,Sprout ESP32,0.7.0,plants_logger_0_4,5389,AS7263,as7263,breadboard_near_esp32,nir_810,59,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:58:52.752Z,2026-07-01 15:58:52.752,12,447578,Sprout ESP32,0.7.0,plants_logger_0_4,5389,AS7263,as7263,breadboard_near_esp32,nir_860,167,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T20:58:56.558Z,2026-07-01 15:58:56.558,13,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3154,,,OK,,,,,level=air-dry;role=diag;spread=7;gpio=36;device_seq=4;time_source=device_uptime,
plants.soil,2026-07-01T20:58:56.644Z,2026-07-01 15:58:56.644,14,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3183,,,OK,,,,,level=air-dry;role=diag;spread=41;gpio=39;device_seq=5;time_source=device_uptime,
plants.soil,2026-07-01T20:58:56.744Z,2026-07-01 15:58:56.744,15,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3171,,,OK,,,,,level=air-dry;role=diag;spread=58;gpio=34;device_seq=6;time_source=device_uptime,
plants.soil,2026-07-01T20:58:56.844Z,2026-07-01 15:58:56.844,16,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3127,,,OK,,,,,level=air-dry;role=diag;spread=21;gpio=35;device_seq=7;time_source=device_uptime,
plants.env,2026-07-01T20:58:56.927Z,2026-07-01 15:58:56.927,17,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10389,SHT45,sht45,breadboard_near_esp32,ambient_temp,27512,28.47,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:58:57.010Z,2026-07-01 15:58:57.010,18,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10389,SHT45,sht45,breadboard_near_esp32,ambient_rh,27585,46.62,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:58:57.142Z,2026-07-01 15:58:57.142,19,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10389,AS7263,as7263,breadboard_near_esp32,nir_610,17,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:58:57.211Z,2026-07-01 15:58:57.211,20,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10389,AS7263,as7263,breadboard_near_esp32,nir_680,263,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:58:57.288Z,2026-07-01 15:58:57.288,21,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10389,AS7263,as7263,breadboard_near_esp32,nir_730,14,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:58:57.375Z,2026-07-01 15:58:57.375,22,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10389,AS7263,as7263,breadboard_near_esp32,nir_760,55,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:58:57.445Z,2026-07-01 15:58:57.445,23,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10389,AS7263,as7263,breadboard_near_esp32,nir_810,60,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:58:57.528Z,2026-07-01 15:58:57.528,24,447578,Sprout ESP32,0.7.0,plants_logger_0_4,10389,AS7263,as7263,breadboard_near_esp32,nir_860,167,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T20:59:01.558Z,2026-07-01 15:59:01.558,25,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3153,,,OK,,,,,level=air-dry;role=diag;spread=14;gpio=36;device_seq=8;time_source=device_uptime,
plants.soil,2026-07-01T20:59:01.647Z,2026-07-01 15:59:01.647,26,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3178,,,OK,,,,,level=air-dry;role=diag;spread=50;gpio=39;device_seq=9;time_source=device_uptime,
plants.soil,2026-07-01T20:59:01.747Z,2026-07-01 15:59:01.747,27,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3175,,,OK,,,,,level=air-dry;role=diag;spread=46;gpio=34;device_seq=10;time_source=device_uptime,
plants.soil,2026-07-01T20:59:01.845Z,2026-07-01 15:59:01.845,28,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3129,,,OK,,,,,level=air-dry;role=diag;spread=43;gpio=35;device_seq=11;time_source=device_uptime,
plants.env,2026-07-01T20:59:01.930Z,2026-07-01 15:59:01.930,29,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15389,SHT45,sht45,breadboard_near_esp32,ambient_temp,27515,28.47,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:59:02.011Z,2026-07-01 15:59:02.011,30,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15389,SHT45,sht45,breadboard_near_esp32,ambient_rh,27593,46.63,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:59:02.142Z,2026-07-01 15:59:02.142,31,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15389,AS7263,as7263,breadboard_near_esp32,nir_610,17,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:02.213Z,2026-07-01 15:59:02.213,32,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15389,AS7263,as7263,breadboard_near_esp32,nir_680,262,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:02.297Z,2026-07-01 15:59:02.297,33,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15389,AS7263,as7263,breadboard_near_esp32,nir_730,14,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:02.376Z,2026-07-01 15:59:02.376,34,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15389,AS7263,as7263,breadboard_near_esp32,nir_760,55,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:02.447Z,2026-07-01 15:59:02.447,35,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15389,AS7263,as7263,breadboard_near_esp32,nir_810,60,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:02.531Z,2026-07-01 15:59:02.531,36,447578,Sprout ESP32,0.7.0,plants_logger_0_4,15389,AS7263,as7263,breadboard_near_esp32,nir_860,167,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T20:59:06.560Z,2026-07-01 15:59:06.560,37,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3152,,,OK,,,,,level=air-dry;role=diag;spread=16;gpio=36;device_seq=12;time_source=device_uptime,
plants.soil,2026-07-01T20:59:06.643Z,2026-07-01 15:59:06.643,38,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3181,,,OK,,,,,level=air-dry;role=diag;spread=75;gpio=39;device_seq=13;time_source=device_uptime,
plants.soil,2026-07-01T20:59:06.749Z,2026-07-01 15:59:06.749,39,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3175,,,OK,,,,,level=air-dry;role=diag;spread=60;gpio=34;device_seq=14;time_source=device_uptime,
plants.soil,2026-07-01T20:59:06.847Z,2026-07-01 15:59:06.847,40,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3129,,,OK,,,,,level=air-dry;role=diag;spread=35;gpio=35;device_seq=15;time_source=device_uptime,
plants.env,2026-07-01T20:59:06.933Z,2026-07-01 15:59:06.933,41,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20389,SHT45,sht45,breadboard_near_esp32,ambient_temp,27508,28.46,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:59:07.011Z,2026-07-01 15:59:07.011,42,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20389,SHT45,sht45,breadboard_near_esp32,ambient_rh,27623,46.69,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:59:07.136Z,2026-07-01 15:59:07.136,43,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20389,AS7263,as7263,breadboard_near_esp32,nir_610,17,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:07.216Z,2026-07-01 15:59:07.216,44,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20389,AS7263,as7263,breadboard_near_esp32,nir_680,262,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:07.298Z,2026-07-01 15:59:07.298,45,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20389,AS7263,as7263,breadboard_near_esp32,nir_730,14,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:07.367Z,2026-07-01 15:59:07.367,46,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20389,AS7263,as7263,breadboard_near_esp32,nir_760,55,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:07.449Z,2026-07-01 15:59:07.449,47,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20389,AS7263,as7263,breadboard_near_esp32,nir_810,60,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:07.531Z,2026-07-01 15:59:07.531,48,447578,Sprout ESP32,0.7.0,plants_logger_0_4,20389,AS7263,as7263,breadboard_near_esp32,nir_860,167,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T20:59:11.558Z,2026-07-01 15:59:11.558,49,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3180,,,OK,,,,,level=air-dry;role=diag;spread=26;gpio=36;device_seq=16;time_source=device_uptime,
plants.soil,2026-07-01T20:59:11.652Z,2026-07-01 15:59:11.652,50,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3177,,,OK,,,,,level=air-dry;role=diag;spread=40;gpio=39;device_seq=17;time_source=device_uptime,
plants.soil,2026-07-01T20:59:11.751Z,2026-07-01 15:59:11.751,51,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3164,,,OK,,,,,level=air-dry;role=diag;spread=54;gpio=34;device_seq=18;time_source=device_uptime,
plants.soil,2026-07-01T20:59:11.846Z,2026-07-01 15:59:11.846,52,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3129,,,OK,,,,,level=air-dry;role=diag;spread=27;gpio=35;device_seq=19;time_source=device_uptime,
plants.env,2026-07-01T20:59:11.938Z,2026-07-01 15:59:11.938,53,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25389,SHT45,sht45,breadboard_near_esp32,ambient_temp,27522,28.49,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:59:12.010Z,2026-07-01 15:59:12.010,54,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25389,SHT45,sht45,breadboard_near_esp32,ambient_rh,27604,46.65,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:59:12.142Z,2026-07-01 15:59:12.142,55,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25389,AS7263,as7263,breadboard_near_esp32,nir_610,17,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:12.219Z,2026-07-01 15:59:12.219,56,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25389,AS7263,as7263,breadboard_near_esp32,nir_680,262,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:12.296Z,2026-07-01 15:59:12.296,57,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25389,AS7263,as7263,breadboard_near_esp32,nir_730,14,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:12.369Z,2026-07-01 15:59:12.369,58,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25389,AS7263,as7263,breadboard_near_esp32,nir_760,55,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:12.453Z,2026-07-01 15:59:12.453,59,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25389,AS7263,as7263,breadboard_near_esp32,nir_810,60,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:12.531Z,2026-07-01 15:59:12.531,60,447578,Sprout ESP32,0.7.0,plants_logger_0_4,25389,AS7263,as7263,breadboard_near_esp32,nir_860,167,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T20:59:16.549Z,2026-07-01 15:59:16.549,61,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3178,,,OK,,,,,level=air-dry;role=diag;spread=23;gpio=36;device_seq=20;time_source=device_uptime,
plants.soil,2026-07-01T20:59:16.650Z,2026-07-01 15:59:16.650,62,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3179,,,OK,,,,,level=air-dry;role=diag;spread=47;gpio=39;device_seq=21;time_source=device_uptime,
plants.soil,2026-07-01T20:59:16.748Z,2026-07-01 15:59:16.748,63,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3169,,,OK,,,,,level=air-dry;role=diag;spread=71;gpio=34;device_seq=22;time_source=device_uptime,
plants.soil,2026-07-01T20:59:16.832Z,2026-07-01 15:59:16.832,64,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3127,,,OK,,,,,level=air-dry;role=diag;spread=32;gpio=35;device_seq=23;time_source=device_uptime,
plants.env,2026-07-01T20:59:16.932Z,2026-07-01 15:59:16.932,65,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30389,SHT45,sht45,breadboard_near_esp32,ambient_temp,27512,28.47,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:59:17.008Z,2026-07-01 15:59:17.008,66,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30389,SHT45,sht45,breadboard_near_esp32,ambient_rh,27580,46.61,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:59:17.135Z,2026-07-01 15:59:17.135,67,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30389,AS7263,as7263,breadboard_near_esp32,nir_610,17,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:17.215Z,2026-07-01 15:59:17.215,68,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30389,AS7263,as7263,breadboard_near_esp32,nir_680,262,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:17.298Z,2026-07-01 15:59:17.298,69,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30389,AS7263,as7263,breadboard_near_esp32,nir_730,14,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:17.365Z,2026-07-01 15:59:17.365,70,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30389,AS7263,as7263,breadboard_near_esp32,nir_760,55,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:17.449Z,2026-07-01 15:59:17.449,71,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30389,AS7263,as7263,breadboard_near_esp32,nir_810,59,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:17.531Z,2026-07-01 15:59:17.531,72,447578,Sprout ESP32,0.7.0,plants_logger_0_4,30389,AS7263,as7263,breadboard_near_esp32,nir_860,167,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T20:59:21.553Z,2026-07-01 15:59:21.553,73,447578,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3176,,,OK,,,,,level=air-dry;role=diag;spread=9;gpio=36;device_seq=24;time_source=device_uptime,
plants.soil,2026-07-01T20:59:21.653Z,2026-07-01 15:59:21.653,74,447578,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3182,,,OK,,,,,level=air-dry;role=diag;spread=44;gpio=39;device_seq=25;time_source=device_uptime,
plants.soil,2026-07-01T20:59:21.751Z,2026-07-01 15:59:21.751,75,447578,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3165,,,OK,,,,,level=air-dry;role=diag;spread=29;gpio=34;device_seq=26;time_source=device_uptime,
plants.soil,2026-07-01T20:59:21.835Z,2026-07-01 15:59:21.835,76,447578,Sprout ESP32,0.7.0,plants_logger_0_4,35000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3127,,,OK,,,,,level=air-dry;role=diag;spread=38;gpio=35;device_seq=27;time_source=device_uptime,
plants.env,2026-07-01T20:59:21.937Z,2026-07-01 15:59:21.937,77,447578,Sprout ESP32,0.7.0,plants_logger_0_4,35389,SHT45,sht45,breadboard_near_esp32,ambient_temp,27520,28.49,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:59:22.002Z,2026-07-01 15:59:22.002,78,447578,Sprout ESP32,0.7.0,plants_logger_0_4,35389,SHT45,sht45,breadboard_near_esp32,ambient_rh,27596,46.64,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T20:59:22.136Z,2026-07-01 15:59:22.136,79,447578,Sprout ESP32,0.7.0,plants_logger_0_4,35389,AS7263,as7263,breadboard_near_esp32,nir_610,17,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:22.221Z,2026-07-01 15:59:22.221,80,447578,Sprout ESP32,0.7.0,plants_logger_0_4,35389,AS7263,as7263,breadboard_near_esp32,nir_680,262,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T20:59:22.285Z,2026-07-01 15:59:22.285,81,447578,Sprout ESP32,0.7.0,plants_logger_0_4,35389,AS7263,as7263,breadboard_near_esp32,nir_730,14,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
