# log_start_utc=2026-07-01T19:04:44.290Z  tz_offset=-05:00  logger=plants_logger_0_4  schema_version=1
# boot plants controller fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# plants telemetry  schema_version=1  contract=docs/TELEMETRY_SCHEMA.md@v1
# fw=0.7.0  git=156ca68  built=Jul  1 2026 12:04:55  run=4probe-coloc-origplant
# device_id=Sprout ESP32 (default)  chip=ESP32-D0WD-V3  adc=ADC1,12bit,11dB,eFuseCal=off
# board: esp32-classic  wifi=yes  channels=4  adc=12bit  storage=nvs  tier0=monitor(untethered-ready)
# session_id=9227ed  cadence_ms=5000  cadence_src=nvs
# sensors: ch0=GPIO36/s3@origplant ch1=GPIO39/s4@origplant ch2=GPIO34/s1@origplant ch3=GPIO35/s2@origplant  (model=UMLIFE_v2_TLC555)
# health: ch0=OK ch1=OK ch2=OK ch3=OK  (NO_SIGNAL/SUSPECT = probe fault; supervisor won't water it, latch x3)
# cal bounds(dry>wet): 3050 2140 1830 1520 1150 1050
# cfg: smp=100 trim=15 db=60 confirm_ms=3000/3000/2000 spr=250 discard=4
# safety: fail-safe OFF (4ch CW-022 active-low, off=HIGH)  task-wdt=8000ms  dose<=5000ms  autonomous=disarmed (!auto,on arms; !water=manual dose)
# env(bench): SHT45 ambient_temp/rh + AS7263 NIR(610-860nm) on I2C SDA21/SCL22 - breadboard_near_esp32, CONTEXT not plant-truth
# env cfg: AS7263 gain=16x itime=140ms I2C=100kHz - FIXED, no auto-range (#416); logged per row + here
# device_cols: record_type,session_id,device_id,fw,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,payload
# authoritative: raw_value (ADC counts) + band (payload 'level'); value/unit are NULL - reserved for a future calibrated VWC, never an uncalibrated %.
# irrig ev=probe_not_in_soil ch=0 level=air-dry raw=3179 spread=22 t=2115
# irrig ev=probe_not_in_soil ch=1 level=air-dry raw=3174 spread=41 t=2115
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.env,2026-07-01T19:04:49.926Z,2026-07-01 14:04:49.926,21,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,10266,AS7263,as7263,breadboard_near_esp32,nir_730,48,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:04:50.005Z,2026-07-01 14:04:50.005,22,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,10266,AS7263,as7263,breadboard_near_esp32,nir_760,62,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:04:50.084Z,2026-07-01 14:04:50.084,23,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,10266,AS7263,as7263,breadboard_near_esp32,nir_810,70,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:04:50.159Z,2026-07-01 14:04:50.159,24,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,10266,AS7263,as7263,breadboard_near_esp32,nir_860,399,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T19:04:54.295Z,2026-07-01 14:04:54.295,25,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3169,,,OK,,,,,level=air-dry;role=diag;spread=14;gpio=36,
plants.soil,2026-07-01T19:04:54.378Z,2026-07-01 14:04:54.378,26,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3171,,,OK,,,,,level=air-dry;role=diag;spread=41;gpio=39,
plants.soil,2026-07-01T19:04:54.446Z,2026-07-01 14:04:54.446,27,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1476,,,OK,,,,,level=well watered;role=disp;spread=46;gpio=34,
plants.soil,2026-07-01T19:04:54.528Z,2026-07-01 14:04:54.528,28,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,1679,,,OK,,,,,level=OK;role=disp;spread=23;gpio=35,
plants.env,2026-07-01T19:04:54.595Z,2026-07-01 14:04:54.595,29,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15266,SHT45,sht45,breadboard_near_esp32,ambient_temp,27288,27.87,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T19:04:54.662Z,2026-07-01 14:04:54.662,30,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15266,SHT45,sht45,breadboard_near_esp32,ambient_rh,28380,48.13,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T19:04:54.785Z,2026-07-01 14:04:54.785,31,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_610,31,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:04:54.863Z,2026-07-01 14:04:54.863,32,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_680,400,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:04:54.935Z,2026-07-01 14:04:54.935,33,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_730,48,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:04:55.018Z,2026-07-01 14:04:55.018,34,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_760,62,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:04:55.096Z,2026-07-01 14:04:55.096,35,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_810,70,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:04:55.168Z,2026-07-01 14:04:55.168,36,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,15266,AS7263,as7263,breadboard_near_esp32,nir_860,402,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.soil,2026-07-01T19:04:59.298Z,2026-07-01 14:04:59.298,37,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3173,,,OK,,,,,level=air-dry;role=diag;spread=13;gpio=36,
plants.soil,2026-07-01T19:04:59.366Z,2026-07-01 14:04:59.366,38,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3174,,,OK,,,,,level=air-dry;role=diag;spread=37;gpio=39,
plants.soil,2026-07-01T19:04:59.448Z,2026-07-01 14:04:59.448,39,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1481,,,OK,,,,,level=well watered;role=disp;spread=28;gpio=34,
plants.soil,2026-07-01T19:04:59.515Z,2026-07-01 14:04:59.515,40,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,1689,,,OK,,,,,level=OK;role=disp;spread=20;gpio=35,
plants.env,2026-07-01T19:04:59.598Z,2026-07-01 14:04:59.598,41,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20266,SHT45,sht45,breadboard_near_esp32,ambient_temp,27286,27.86,degC,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T19:04:59.677Z,2026-07-01 14:04:59.677,42,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20266,SHT45,sht45,breadboard_near_esp32,ambient_rh,28389,48.15,pctRH,OK,,,,,mount=breadboard_near_esp32,
plants.env,2026-07-01T19:04:59.781Z,2026-07-01 14:04:59.781,43,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_610,31,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:04:59.861Z,2026-07-01 14:04:59.861,44,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_680,403,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:04:59.932Z,2026-07-01 14:04:59.932,45,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_730,48,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:05:00.016Z,2026-07-01 14:05:00.016,46,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_760,62,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
plants.env,2026-07-01T19:05:00.082Z,2026-07-01 14:05:00.082,47,9227ed,Sprout ESP32,0.7.0,plants_logger_0_4,20266,AS7263,as7263,breadboard_near_esp32,nir_810,70,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,
