# log_start_utc=2026-07-27T00:00:06.687Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-27T16:04:20.546Z,2026-07-27 11:04:20.546,14137,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525090033,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1335,,,OK,,,987.6,,name=c5off1;level=well watered;role=disp;spread=19;gpio=4;device_seq=70009;time_source=device_synced;device_timestamp_utc=2026-07-27T16:04:02.146Z;config_id=170b1c1e;rssi=-50;uptime_s=525090;heap=152396;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:04:20.546Z,2026-07-27 11:04:20.546,14138,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525090033,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1725,,,OK,,,987.6,,name=c5off1;level=needs water;role=disp;spread=9;gpio=5;device_seq=70010;time_source=device_synced;device_timestamp_utc=2026-07-27T16:04:02.146Z;config_id=170b1c1e;rssi=-50;uptime_s=525090;heap=152396;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:04:20.546Z,2026-07-27 11:04:20.546,14139,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525090033,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1595,,,OK,,,987.6,,name=c5off1;level=OK;role=disp;spread=25;gpio=6;device_seq=70011;time_source=device_synced;device_timestamp_utc=2026-07-27T16:04:02.146Z;config_id=170b1c1e;rssi=-50;uptime_s=525090;heap=152396;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T16:04:20.546Z,2026-07-27 11:04:20.546,14140,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525090717,ESP32,esp32_die,on_chip,die_temp,,26.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-27T16:04:51.076Z,2026-07-27 11:04:51.076,14141,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525120033,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1206,,,OK,,,987.6,,name=c5off1;level=overwatered;role=disp;spread=15;gpio=1;device_seq=70012;time_source=device_synced;device_timestamp_utc=2026-07-27T16:04:32.146Z;config_id=170b1c1e;rssi=-57;uptime_s=525120;heap=152140;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:04:51.076Z,2026-07-27 11:04:51.076,14142,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525120033,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1316,,,OK,,,987.6,,name=c5off1;level=well watered;role=disp;spread=16;gpio=4;device_seq=70013;time_source=device_synced;device_timestamp_utc=2026-07-27T16:04:32.146Z;config_id=170b1c1e;rssi=-57;uptime_s=525120;heap=152140;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:04:51.076Z,2026-07-27 11:04:51.076,14143,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525120033,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1726,,,OK,,,987.6,,name=c5off1;level=needs water;role=disp;spread=11;gpio=5;device_seq=70014;time_source=device_synced;device_timestamp_utc=2026-07-27T16:04:32.146Z;config_id=170b1c1e;rssi=-57;uptime_s=525120;heap=152140;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:04:51.076Z,2026-07-27 11:04:51.076,14144,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525120033,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1578,,,OK,,,987.6,,name=c5off1;level=OK;role=disp;spread=10;gpio=6;device_seq=70015;time_source=device_synced;device_timestamp_utc=2026-07-27T16:04:32.146Z;config_id=170b1c1e;rssi=-57;uptime_s=525120;heap=152140;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T16:04:51.076Z,2026-07-27 11:04:51.076,14145,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525120717,ESP32,esp32_die,on_chip,die_temp,,26.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-27T16:05:21.996Z,2026-07-27 11:05:21.996,14146,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525150033,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1225,,,OK,,,987.6,,name=c5off1;level=overwatered;role=disp;spread=11;gpio=1;device_seq=70016;time_source=device_synced;device_timestamp_utc=2026-07-27T16:05:02.146Z;config_id=170b1c1e;rssi=-62;uptime_s=525150;heap=151880;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
