record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,source_file,window_key,window_kind,plant_id,plant_label,phase,probe_included_by_sage,probe_exclusion_note
plants.soil,2026-06-29T18:25:26.618Z,2026-06-29 13:25:26.618,908,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1140004,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3102,,,OK,,,,,level=air-dry;role=diag;spread=29;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:26.701Z,2026-06-29 13:25:26.701,909,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1140004,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3258,,,OK,,,,,level=air-dry;role=diag;spread=42;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,false,dry outlier / likely poor contact or outside wet path
plants.soil,2026-06-29T18:25:26.767Z,2026-06-29 13:25:26.767,910,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1140004,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3013,,,OK,,,,,level=dry;role=disp;spread=31;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:26.851Z,2026-06-29 13:25:26.851,911,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1140004,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3023,,,OK,,,,,level=air-dry;role=diag;spread=20;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:31.621Z,2026-06-29 13:25:31.621,912,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1145000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3098,,,OK,,,,,level=air-dry;role=diag;spread=27;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:31.688Z,2026-06-29 13:25:31.688,913,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1145000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3260,,,OK,,,,,level=air-dry;role=diag;spread=34;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,false,dry outlier / likely poor contact or outside wet path
plants.soil,2026-06-29T18:25:31.770Z,2026-06-29 13:25:31.770,914,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1145000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3013,,,OK,,,,,level=dry;role=disp;spread=27;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:31.837Z,2026-06-29 13:25:31.837,915,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1145000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3020,,,OK,,,,,level=air-dry;role=diag;spread=19;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:36.628Z,2026-06-29 13:25:36.628,916,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1150004,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3099,,,OK,,,,,level=air-dry;role=diag;spread=26;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:36.700Z,2026-06-29 13:25:36.700,917,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1150004,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3259,,,OK,,,,,level=air-dry;role=diag;spread=44;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,false,dry outlier / likely poor contact or outside wet path
plants.soil,2026-06-29T18:25:36.773Z,2026-06-29 13:25:36.773,918,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1150004,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3013,,,OK,,,,,level=dry;role=disp;spread=28;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:36.840Z,2026-06-29 13:25:36.840,919,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1150004,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3021,,,OK,,,,,level=air-dry;role=diag;spread=18;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:41.614Z,2026-06-29 13:25:41.614,920,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1155000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3099,,,OK,,,,,level=air-dry;role=diag;spread=25;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:41.694Z,2026-06-29 13:25:41.694,921,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1155000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3264,,,OK,,,,,level=air-dry;role=diag;spread=35;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,false,dry outlier / likely poor contact or outside wet path
plants.soil,2026-06-29T18:25:41.759Z,2026-06-29 13:25:41.759,922,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1155000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3015,,,OK,,,,,level=dry;role=disp;spread=25;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:41.848Z,2026-06-29 13:25:41.848,923,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1155000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3022,,,OK,,,,,level=air-dry;role=diag;spread=17;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
plants.soil,2026-06-29T18:25:46.628Z,2026-06-29 13:25:46.628,924,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,1160004,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3102,,,OK,,,,,level=air-dry;role=diag;spread=26;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p03_large_pothos_response,plant_segment,P03,large rescue pothos,dry settle / watering / targeted pour / early rebound,true,
