record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,source_file,window_key,window_kind,plant_id,plant_label,phase,probe_included_by_sage,probe_exclusion_note
plants.soil,2026-06-29T19:16:26.759Z,2026-06-29 14:16:26.759,3354,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4200004,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3169,,,OK,,,,,level=air-dry;role=diag;spread=25;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:26.833Z,2026-06-29 14:16:26.833,3355,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4200004,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,2783,,,OK,,,,,level=dry;role=disp;spread=25;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:26.910Z,2026-06-29 14:16:26.910,3356,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4200004,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3111,,,OK,,,,,level=air-dry;role=diag;spread=43;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:26.972Z,2026-06-29 14:16:26.972,3357,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4200004,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2971,,,OK,,,,,level=dry;role=disp;spread=44;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:31.756Z,2026-06-29 14:16:31.756,3358,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4205000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3163,,,OK,,,,,level=air-dry;role=diag;spread=23;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:31.824Z,2026-06-29 14:16:31.824,3359,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4205000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,2778,,,OK,,,,,level=dry;role=disp;spread=22;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:31.905Z,2026-06-29 14:16:31.905,3360,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4205000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3108,,,OK,,,,,level=air-dry;role=diag;spread=37;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:31.973Z,2026-06-29 14:16:31.973,3361,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4205000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2972,,,OK,,,,,level=dry;role=disp;spread=44;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:36.759Z,2026-06-29 14:16:36.759,3362,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4210004,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3160,,,OK,,,,,level=air-dry;role=diag;spread=21;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:36.825Z,2026-06-29 14:16:36.825,3363,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4210004,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,2773,,,OK,,,,,level=dry;role=disp;spread=20;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:36.910Z,2026-06-29 14:16:36.910,3364,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4210004,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3107,,,OK,,,,,level=air-dry;role=diag;spread=37;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:36.981Z,2026-06-29 14:16:36.981,3365,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4210004,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2977,,,OK,,,,,level=dry;role=disp;spread=49;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:41.746Z,2026-06-29 14:16:41.746,3366,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4215000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3157,,,OK,,,,,level=air-dry;role=diag;spread=19;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:41.830Z,2026-06-29 14:16:41.830,3367,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4215000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,2775,,,OK,,,,,level=dry;role=disp;spread=23;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:41.898Z,2026-06-29 14:16:41.898,3368,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4215000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3108,,,OK,,,,,level=air-dry;role=diag;spread=36;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:41.978Z,2026-06-29 14:16:41.978,3369,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4215000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2976,,,OK,,,,,level=dry;role=disp;spread=47;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:46.760Z,2026-06-29 14:16:46.760,3370,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4220004,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3159,,,OK,,,,,level=air-dry;role=diag;spread=22;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:46.834Z,2026-06-29 14:16:46.834,3371,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4220004,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,2774,,,OK,,,,,level=dry;role=disp;spread=22;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:46.897Z,2026-06-29 14:16:46.897,3372,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4220004,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3110,,,OK,,,,,level=air-dry;role=diag;spread=45;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:46.982Z,2026-06-29 14:16:46.982,3373,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4220004,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2974,,,OK,,,,,level=dry;role=disp;spread=53;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:51.755Z,2026-06-29 14:16:51.755,3374,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4225000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3159,,,OK,,,,,level=air-dry;role=diag;spread=25;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:51.816Z,2026-06-29 14:16:51.816,3375,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4225000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,2775,,,OK,,,,,level=dry;role=disp;spread=21;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:51.901Z,2026-06-29 14:16:51.901,3376,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4225000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3108,,,OK,,,,,level=air-dry;role=diag;spread=39;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:51.969Z,2026-06-29 14:16:51.969,3377,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4225000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2984,,,OK,,,,,level=dry;role=disp;spread=57;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:56.760Z,2026-06-29 14:16:56.760,3378,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4230004,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3160,,,OK,,,,,level=air-dry;role=diag;spread=24;gpio=36,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
plants.soil,2026-06-29T19:16:56.820Z,2026-06-29 14:16:56.820,3379,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4230004,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,2774,,,OK,,,,,level=dry;role=disp;spread=23;gpio=39,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:56.904Z,2026-06-29 14:16:56.904,3380,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4230004,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3104,,,OK,,,,,level=air-dry;role=diag;spread=41;gpio=34,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,true,
plants.soil,2026-06-29T19:16:56.972Z,2026-06-29 14:16:56.972,3381,706a34,Sprout ESP32,0.7.0,plants_logger_0_4,4230004,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2994,,,OK,,,,,level=dry;role=disp;spread=57;gpio=35,,logs/Sprout ESP32_20260629_180631.csv,p05_dracaena_bypass,plant_segment,P05,dracaena rescue plant,limited-probe measurement / watering bypass / pull,false,not in useful plant contact
