record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,source_file,window_key,window_kind,plant_id,plant_label,phase,probe_included_by_sage,probe_exclusion_note
plants.soil,2026-06-29T15:21:44.012Z,2026-06-29 10:21:44.012,4401,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5505000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1272,,,OK,,,,,level=well watered;role=disp;spread=16;gpio=34,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:44.091Z,2026-06-29 10:21:44.091,4402,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5505000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,1429,,,OK,,,,,level=well watered;role=disp;spread=16;gpio=35,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:48.849Z,2026-06-29 10:21:48.849,4403,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5510000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1241,,,OK,,,,,level=well watered;role=disp;spread=18;gpio=36,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:48.929Z,2026-06-29 10:21:48.929,4404,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5510000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1126,,,OK,,,,,level=overwatered;role=disp;spread=18;gpio=39,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:49.008Z,2026-06-29 10:21:49.008,4405,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5510000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1272,,,OK,,,,,level=well watered;role=disp;spread=16;gpio=34,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:49.086Z,2026-06-29 10:21:49.086,4406,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5510000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,1430,,,OK,,,,,level=well watered;role=disp;spread=18;gpio=35,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:53.863Z,2026-06-29 10:21:53.863,4407,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5515000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1244,,,OK,,,,,level=well watered;role=disp;spread=21;gpio=36,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:53.937Z,2026-06-29 10:21:53.937,4408,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5515000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1125,,,OK,,,,,level=overwatered;role=disp;spread=16;gpio=39,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:54.019Z,2026-06-29 10:21:54.019,4409,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5515000,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1273,,,OK,,,,,level=well watered;role=disp;spread=18;gpio=34,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:54.089Z,2026-06-29 10:21:54.089,4410,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5515000,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,1432,,,OK,,,,,level=well watered;role=disp;spread=17;gpio=35,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:58.858Z,2026-06-29 10:21:58.858,4411,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5520000,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1243,,,OK,,,,,level=well watered;role=disp;spread=22;gpio=36,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
plants.soil,2026-06-29T15:21:58.935Z,2026-06-29 10:21:58.935,4412,edb449,Sprout ESP32,0.7.0,plants_logger_0_4,5520000,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1128,,,OK,,,,,level=overwatered;role=disp;spread=16;gpio=39,,logs/Sprout ESP32_20260629_135003.csv,p01_morning_monitor,plant_segment,P01,small rescue pothos,post-water morning equilibration / pull evidence,true,
