# plants telemetry experiment - schema_version=2 mode=experiment experiment_id=20260701_185816_p07_cachepot_retention_check_no_water subject=p07_cachepot_retention_check_no_water sample_rate_s=1.0 logger=experiment_capture_0_1
# fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# log_start_utc=2026-07-01T18:58:19.207Z tz_offset=-05:00 mode=experiment - isolated experiment capture; NOT a monitor log (never stitch into the baseline)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,mode,subject,experiment_id,sample_rate_s,label
plants.env,2026-07-01T18:58:21.357Z,2026-07-01 13:58:21.357,23,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,3738,AS7263,as7263,breadboard_near_esp32,nir_810,71,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.env,2026-07-01T18:58:21.444Z,2026-07-01 13:58:21.444,24,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,3738,AS7263,as7263,breadboard_near_esp32,nir_860,204,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.soil,2026-07-01T18:58:21.678Z,2026-07-01 13:58:21.678,25,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4541,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3184,,,OK,,,,,level=air-dry;role=diag;spread=11;gpio=36,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,notinuse
plants.soil,2026-07-01T18:58:21.743Z,2026-07-01 13:58:21.743,26,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4541,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3179,,,OK,,,,,level=air-dry;role=diag;spread=26;gpio=39,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,notinuse
plants.soil,2026-07-01T18:58:21.828Z,2026-07-01 13:58:21.828,27,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4541,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3182,,,OK,,,,,level=air-dry;role=diag;spread=42;gpio=34,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,s1
plants.soil,2026-07-01T18:58:21.894Z,2026-07-01 13:58:21.894,28,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4541,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3121,,,OK,,,,,level=air-dry;role=diag;spread=40;gpio=35,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,s2
plants.env,2026-07-01T18:58:21.992Z,2026-07-01 13:58:21.992,29,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4868,SHT45,sht45,breadboard_near_esp32,ambient_temp,27538,28.54,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,sht45
plants.env,2026-07-01T18:58:22.060Z,2026-07-01 13:58:22.060,30,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4868,SHT45,sht45,breadboard_near_esp32,ambient_rh,27379,46.22,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,sht45
plants.env,2026-07-01T18:58:22.193Z,2026-07-01 13:58:22.193,31,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4868,AS7263,as7263,breadboard_near_esp32,nir_610,29,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.env,2026-07-01T18:58:22.260Z,2026-07-01 13:58:22.260,32,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4868,AS7263,as7263,breadboard_near_esp32,nir_680,136,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.env,2026-07-01T18:58:22.343Z,2026-07-01 13:58:22.343,33,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4868,AS7263,as7263,breadboard_near_esp32,nir_730,53,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
