# log_start_utc=2026-07-12T00:45:33.349Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-12T00:45:33.349Z,2026-07-11 19:45:33.349,1,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2160001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=310;gpio=1;device_seq=284;time_source=device_synced;device_timestamp_utc=2026-07-12T00:45:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-45;uptime_s=2160;heap=153992;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:45:33.349Z,2026-07-11 19:45:33.349,2,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2160001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=268;gpio=4;device_seq=285;time_source=device_synced;device_timestamp_utc=2026-07-12T00:45:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-45;uptime_s=2160;heap=153992;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:45:33.349Z,2026-07-11 19:45:33.349,3,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2160001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=189;gpio=5;device_seq=286;time_source=device_synced;device_timestamp_utc=2026-07-12T00:45:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-45;uptime_s=2160;heap=153992;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:45:33.349Z,2026-07-11 19:45:33.349,4,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2160001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=283;gpio=6;device_seq=287;time_source=device_synced;device_timestamp_utc=2026-07-12T00:45:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-45;uptime_s=2160;heap=153992;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T00:45:33.349Z,2026-07-11 19:45:33.349,5,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2160718,ESP32,esp32_die,on_chip,die_temp,,29.20,degC,OK,,,,,name=c5yellow2;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=76db52b1;transport=wifi_poll,
plants.soil,2026-07-12T00:46:04.373Z,2026-07-11 19:46:04.373,6,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2190001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,8,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=315;gpio=1;device_seq=288;time_source=device_synced;device_timestamp_utc=2026-07-12T00:45:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-44;uptime_s=2190;heap=153780;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:46:04.373Z,2026-07-11 19:46:04.373,7,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2190001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=266;gpio=4;device_seq=289;time_source=device_synced;device_timestamp_utc=2026-07-12T00:45:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-44;uptime_s=2190;heap=153780;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:46:04.373Z,2026-07-11 19:46:04.373,8,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2190001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=190;gpio=5;device_seq=290;time_source=device_synced;device_timestamp_utc=2026-07-12T00:45:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-44;uptime_s=2190;heap=153780;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:46:04.373Z,2026-07-11 19:46:04.373,9,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2190001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=296;gpio=6;device_seq=291;time_source=device_synced;device_timestamp_utc=2026-07-12T00:45:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-44;uptime_s=2190;heap=153780;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T00:46:04.373Z,2026-07-11 19:46:04.373,10,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2190719,ESP32,esp32_die,on_chip,die_temp,,29.20,degC,OK,,,,,name=c5yellow2;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=76db52b1;transport=wifi_poll,
plants.soil,2026-07-12T00:46:35.365Z,2026-07-11 19:46:35.365,11,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2250001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,2,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=299;gpio=1;device_seq=296;time_source=device_synced;device_timestamp_utc=2026-07-12T00:46:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-43;uptime_s=2250;heap=153276;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:46:35.365Z,2026-07-11 19:46:35.365,12,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2250001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=272;gpio=4;device_seq=297;time_source=device_synced;device_timestamp_utc=2026-07-12T00:46:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-43;uptime_s=2250;heap=153276;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:46:35.365Z,2026-07-11 19:46:35.365,13,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2250001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=222;gpio=5;device_seq=298;time_source=device_synced;device_timestamp_utc=2026-07-12T00:46:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-43;uptime_s=2250;heap=153276;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:46:35.365Z,2026-07-11 19:46:35.365,14,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2250001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=300;gpio=6;device_seq=299;time_source=device_synced;device_timestamp_utc=2026-07-12T00:46:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-43;uptime_s=2250;heap=153276;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T00:46:35.365Z,2026-07-11 19:46:35.365,15,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,2250719,ESP32,esp32_die,on_chip,die_temp,,29.20,degC,OK,,,,,name=c5yellow2;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=76db52b1;transport=wifi_poll,
