# log_start_utc=2026-07-12T00:07:04.971Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-12T00:07:04.971Z,2026-07-11 19:07:04.971,1,d95733,n3jhsp,0.7.0,fleet_logger_0_1,30001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,2,,,SENSOR_FAULT,,,996.2,,name=Sprout ESP32;level=submerged;role=diag;spread=294;gpio=1;device_seq=0;time_source=device_synced;device_timestamp_utc=2026-07-12T00:06:38.881Z;config_id=35a02d00;fault=dead_adc;rssi=-41;uptime_s=30;heap=157196;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:07:04.971Z,2026-07-11 19:07:04.971,2,d95733,n3jhsp,0.7.0,fleet_logger_0_1,30001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.2,,name=Sprout ESP32;level=submerged;role=diag;spread=259;gpio=4;device_seq=1;time_source=device_synced;device_timestamp_utc=2026-07-12T00:06:38.881Z;config_id=35a02d00;fault=dead_adc;rssi=-41;uptime_s=30;heap=157196;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:07:04.971Z,2026-07-11 19:07:04.971,3,d95733,n3jhsp,0.7.0,fleet_logger_0_1,30001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.2,,name=Sprout ESP32;level=submerged;role=diag;spread=186;gpio=5;device_seq=2;time_source=device_synced;device_timestamp_utc=2026-07-12T00:06:38.881Z;config_id=35a02d00;fault=dead_adc;rssi=-41;uptime_s=30;heap=157196;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:07:04.971Z,2026-07-11 19:07:04.971,4,d95733,n3jhsp,0.7.0,fleet_logger_0_1,30001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.2,,name=Sprout ESP32;level=submerged;role=diag;spread=271;gpio=6;device_seq=3;time_source=device_synced;device_timestamp_utc=2026-07-12T00:06:38.881Z;config_id=35a02d00;fault=dead_adc;rssi=-41;uptime_s=30;heap=157196;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T00:07:04.971Z,2026-07-11 19:07:04.971,5,d95733,n3jhsp,0.7.0,fleet_logger_0_1,30635,ESP32,esp32_die,on_chip,die_temp,,25.20,degC,OK,,,,,name=Sprout ESP32;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=35a02d00;transport=wifi_poll,
plants.soil,2026-07-12T00:07:36.256Z,2026-07-11 19:07:36.256,6,d95733,n3jhsp,0.7.0,fleet_logger_0_1,60001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1,,,SENSOR_FAULT,,,996.2,,name=Sprout ESP32;level=submerged;role=diag;spread=308;gpio=1;device_seq=4;time_source=device_synced;device_timestamp_utc=2026-07-12T00:07:08.881Z;config_id=35a02d00;fault=dead_adc;rssi=-44;uptime_s=60;heap=156480;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:07:36.256Z,2026-07-11 19:07:36.256,7,d95733,n3jhsp,0.7.0,fleet_logger_0_1,60001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.2,,name=Sprout ESP32;level=submerged;role=diag;spread=269;gpio=4;device_seq=5;time_source=device_synced;device_timestamp_utc=2026-07-12T00:07:08.881Z;config_id=35a02d00;fault=dead_adc;rssi=-44;uptime_s=60;heap=156480;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:07:36.256Z,2026-07-11 19:07:36.256,8,d95733,n3jhsp,0.7.0,fleet_logger_0_1,60001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.2,,name=Sprout ESP32;level=submerged;role=diag;spread=192;gpio=5;device_seq=6;time_source=device_synced;device_timestamp_utc=2026-07-12T00:07:08.881Z;config_id=35a02d00;fault=dead_adc;rssi=-44;uptime_s=60;heap=156480;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T00:07:36.256Z,2026-07-11 19:07:36.256,9,d95733,n3jhsp,0.7.0,fleet_logger_0_1,60001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.2,,name=Sprout ESP32;level=submerged;role=diag;spread=280;gpio=6;device_seq=7;time_source=device_synced;device_timestamp_utc=2026-07-12T00:07:08.881Z;config_id=35a02d00;fault=dead_adc;rssi=-44;uptime_s=60;heap=156480;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T00:07:36.256Z,2026-07-11 19:07:36.256,10,d95733,n3jhsp,0.7.0,fleet_logger_0_1,60601,ESP32,esp32_die,on_chip,die_temp,,25.20,degC,OK,,,,,name=Sprout ESP32;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=35a02d00;transport=wifi_poll,
plants.soil,2026-07-12T00:08:06.612Z,2026-07-11 19:08:06.612,11,d95733,n3jhsp,0.7.0,fleet_logger_0_1,90001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1,,,SENSOR_FAULT,,,996.2,,name=Sprout ESP32;level=submerged;role=diag;spread=289;gpio=1;device_seq=8;time_source=device_synced;device_timestamp_utc=2026-07-12T00:07:38.881Z;config_id=35a02d00;fault=dead_adc;rssi=-45;uptime_s=90;heap=155980;pressure_context_source=weather_openmeteo;transport=wifi_poll,
