# log_start_utc=2026-07-12T01:18:47.356Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-12T01:19:48.800Z,2026-07-11 20:19:48.800,11,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4230001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=276;gpio=1;device_seq=560;time_source=device_synced;device_timestamp_utc=2026-07-12T01:19:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4230;heap=153520;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:19:48.800Z,2026-07-11 20:19:48.800,12,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4230001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=270;gpio=4;device_seq=561;time_source=device_synced;device_timestamp_utc=2026-07-12T01:19:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4230;heap=153520;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:19:48.800Z,2026-07-11 20:19:48.800,13,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4230001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=193;gpio=5;device_seq=562;time_source=device_synced;device_timestamp_utc=2026-07-12T01:19:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4230;heap=153520;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:19:48.800Z,2026-07-11 20:19:48.800,14,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4230001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=300;gpio=6;device_seq=563;time_source=device_synced;device_timestamp_utc=2026-07-12T01:19:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4230;heap=153520;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T01:19:48.800Z,2026-07-11 20:19:48.800,15,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4230719,ESP32,esp32_die,on_chip,die_temp,,29.20,degC,OK,,,,,name=c5yellow2;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=76db52b1;transport=wifi_poll,
plants.soil,2026-07-12T01:20:19.199Z,2026-07-11 20:20:19.199,16,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4260001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=280;gpio=1;device_seq=564;time_source=device_synced;device_timestamp_utc=2026-07-12T01:20:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-43;uptime_s=4260;heap=153264;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:20:19.199Z,2026-07-11 20:20:19.199,17,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4260001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=262;gpio=4;device_seq=565;time_source=device_synced;device_timestamp_utc=2026-07-12T01:20:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-43;uptime_s=4260;heap=153264;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:20:19.199Z,2026-07-11 20:20:19.199,18,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4260001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=188;gpio=5;device_seq=566;time_source=device_synced;device_timestamp_utc=2026-07-12T01:20:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-43;uptime_s=4260;heap=153264;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:20:19.199Z,2026-07-11 20:20:19.199,19,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4260001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=286;gpio=6;device_seq=567;time_source=device_synced;device_timestamp_utc=2026-07-12T01:20:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-43;uptime_s=4260;heap=153264;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T01:20:19.199Z,2026-07-11 20:20:19.199,20,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4260719,ESP32,esp32_die,on_chip,die_temp,,29.20,degC,OK,,,,,name=c5yellow2;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=76db52b1;transport=wifi_poll,
