# log_start_utc=2026-07-27T00:00:05.102Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-27T17:22:36.294Z,2026-07-27 12:22:36.294,14859,6762df,y9d41p,0.7.3,fleet_logger_0_1,529830036,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1476,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=21;gpio=35;device_seq=70643;time_source=device_synced;device_timestamp_utc=2026-07-27T17:22:16.840Z;config_id=257fa022;rssi=-56;uptime_s=529830;heap=195908;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T17:22:36.294Z,2026-07-27 12:22:36.294,14860,6762df,y9d41p,0.7.3,fleet_logger_0_1,529830792,ESP32,esp32_die,on_chip,die_temp,,52.78,degC,OK,,,,,name=classic;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=257fa022;transport=wifi_poll,
plants.soil,2026-07-27T17:23:06.509Z,2026-07-27 12:23:06.509,14861,6762df,y9d41p,0.7.3,fleet_logger_0_1,529860036,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1542,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=24;gpio=36;device_seq=70644;time_source=device_synced;device_timestamp_utc=2026-07-27T17:22:46.840Z;config_id=257fa022;rssi=-55;uptime_s=529860;heap=195908;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T17:23:06.509Z,2026-07-27 12:23:06.509,14862,6762df,y9d41p,0.7.3,fleet_logger_0_1,529860036,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1625,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=31;gpio=39;device_seq=70645;time_source=device_synced;device_timestamp_utc=2026-07-27T17:22:46.840Z;config_id=257fa022;rssi=-55;uptime_s=529860;heap=195908;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T17:23:06.509Z,2026-07-27 12:23:06.509,14863,6762df,y9d41p,0.7.3,fleet_logger_0_1,529860036,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1364,,,OK,,,987.0,,name=classic;level=overwatered;role=disp;spread=59;gpio=34;device_seq=70646;time_source=device_synced;device_timestamp_utc=2026-07-27T17:22:46.840Z;config_id=257fa022;rssi=-55;uptime_s=529860;heap=195908;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T17:23:06.509Z,2026-07-27 12:23:06.509,14864,6762df,y9d41p,0.7.3,fleet_logger_0_1,529860036,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1476,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=56;gpio=35;device_seq=70647;time_source=device_synced;device_timestamp_utc=2026-07-27T17:22:46.840Z;config_id=257fa022;rssi=-55;uptime_s=529860;heap=195908;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T17:23:06.509Z,2026-07-27 12:23:06.509,14865,6762df,y9d41p,0.7.3,fleet_logger_0_1,529860792,ESP32,esp32_die,on_chip,die_temp,,52.78,degC,OK,,,,,name=classic;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=257fa022;transport=wifi_poll,
plants.soil,2026-07-27T17:23:36.717Z,2026-07-27 12:23:36.717,14866,6762df,y9d41p,0.7.3,fleet_logger_0_1,529890036,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1543,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=37;gpio=36;device_seq=70648;time_source=device_synced;device_timestamp_utc=2026-07-27T17:23:16.840Z;config_id=257fa022;rssi=-55;uptime_s=529890;heap=195648;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T17:23:36.717Z,2026-07-27 12:23:36.717,14867,6762df,y9d41p,0.7.3,fleet_logger_0_1,529890036,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1623,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=40;gpio=39;device_seq=70649;time_source=device_synced;device_timestamp_utc=2026-07-27T17:23:16.840Z;config_id=257fa022;rssi=-55;uptime_s=529890;heap=195648;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T17:23:36.717Z,2026-07-27 12:23:36.717,14868,6762df,y9d41p,0.7.3,fleet_logger_0_1,529890036,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1364,,,OK,,,987.0,,name=classic;level=overwatered;role=disp;spread=43;gpio=34;device_seq=70650;time_source=device_synced;device_timestamp_utc=2026-07-27T17:23:16.840Z;config_id=257fa022;rssi=-55;uptime_s=529890;heap=195648;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
