plants.soil,2026-07-28T11:20:18.060Z,2026-07-28 06:20:18.060,25424,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594450035,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1611,,,OK,,,985.1,,name=c5off1;level=OK;role=disp;spread=29;gpio=6;device_seq=79259;time_source=device_synced;device_timestamp_utc=2026-07-28T11:20:01.964Z;config_id=170b1c1e;rssi=-56;uptime_s=594450;heap=152644;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T11:20:18.060Z,2026-07-28 06:20:18.060,25425,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594450719,ESP32,esp32_die,on_chip,die_temp,,23.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-28T11:20:48.471Z,2026-07-28 06:20:48.471,25426,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594480035,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1234,,,OK,,,985.1,,name=c5off1;level=overwatered;role=disp;spread=9;gpio=1;device_seq=79260;time_source=device_synced;device_timestamp_utc=2026-07-28T11:20:31.964Z;config_id=170b1c1e;rssi=-58;uptime_s=594480;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T11:20:48.471Z,2026-07-28 06:20:48.471,25427,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594480035,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1397,,,OK,,,985.1,,name=c5off1;level=well watered;role=disp;spread=10;gpio=4;device_seq=79261;time_source=device_synced;device_timestamp_utc=2026-07-28T11:20:31.964Z;config_id=170b1c1e;rssi=-58;uptime_s=594480;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T11:20:48.471Z,2026-07-28 06:20:48.471,25428,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594480035,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1268,,,OK,,,985.1,,name=c5off1;level=overwatered;role=disp;spread=24;gpio=5;device_seq=79262;time_source=device_synced;device_timestamp_utc=2026-07-28T11:20:31.964Z;config_id=170b1c1e;rssi=-58;uptime_s=594480;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T11:20:48.471Z,2026-07-28 06:20:48.471,25429,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594480035,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1611,,,OK,,,985.1,,name=c5off1;level=OK;role=disp;spread=15;gpio=6;device_seq=79263;time_source=device_synced;device_timestamp_utc=2026-07-28T11:20:31.964Z;config_id=170b1c1e;rssi=-58;uptime_s=594480;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T11:20:48.471Z,2026-07-28 06:20:48.471,25430,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594480719,ESP32,esp32_die,on_chip,die_temp,,22.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-28T11:21:18.884Z,2026-07-28 06:21:18.884,25431,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594510035,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1233,,,OK,,,985.1,,name=c5off1;level=overwatered;role=disp;spread=7;gpio=1;device_seq=79264;time_source=device_synced;device_timestamp_utc=2026-07-28T11:21:01.964Z;config_id=170b1c1e;rssi=-56;uptime_s=594510;heap=152388;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T11:21:18.884Z,2026-07-28 06:21:18.884,25432,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594510035,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1398,,,OK,,,985.1,,name=c5off1;level=well watered;role=disp;spread=29;gpio=4;device_seq=79265;time_source=device_synced;device_timestamp_utc=2026-07-28T11:21:01.964Z;config_id=170b1c1e;rssi=-56;uptime_s=594510;heap=152388;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T11:21:18.884Z,2026-07-28 06:21:18.884,25433,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594510035,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1265,,,OK,,,985.1,,name=c5off1;level=overwatered;role=disp;spread=9;gpio=5;device_seq=79266;time_source=device_synced;device_timestamp_utc=2026-07-28T11:21:01.964Z;config_id=170b1c1e;rssi=-56;uptime_s=594510;heap=152388;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T11:21:18.884Z,2026-07-28 06:21:18.884,25434,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594510035,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1613,,,OK,,,985.1,,name=c5off1;level=OK;role=disp;spread=29;gpio=6;device_seq=79267;time_source=device_synced;device_timestamp_utc=2026-07-28T11:21:01.964Z;config_id=170b1c1e;rssi=-56;uptime_s=594510;heap=152388;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T11:21:18.884Z,2026-07-28 06:21:18.884,25435,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,594510719,ESP32,esp32_die,on_chip,die_temp,,22.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
