# log_start_utc=2026-07-28T00:00:12.765Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-28T00:00:12.765Z,2026-07-27 19:00:12.765,18756,6762df,y9d41p,0.7.3,fleet_logger_0_1,553680038,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1569,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=47;gpio=36;device_seq=73820;time_source=device_synced;device_timestamp_utc=2026-07-27T23:59:48.038Z;config_id=257fa022;rssi=-55;uptime_s=553680;heap=195628;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:00:12.765Z,2026-07-27 19:00:12.765,18757,6762df,y9d41p,0.7.3,fleet_logger_0_1,553680038,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1664,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=30;gpio=39;device_seq=73821;time_source=device_synced;device_timestamp_utc=2026-07-27T23:59:48.038Z;config_id=257fa022;rssi=-55;uptime_s=553680;heap=195628;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:00:12.765Z,2026-07-27 19:00:12.765,18758,6762df,y9d41p,0.7.3,fleet_logger_0_1,553680038,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1344,,,OK,,,983.6,,name=classic;level=overwatered;role=disp;spread=23;gpio=34;device_seq=73822;time_source=device_synced;device_timestamp_utc=2026-07-27T23:59:48.038Z;config_id=257fa022;rssi=-55;uptime_s=553680;heap=195628;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:00:12.765Z,2026-07-27 19:00:12.765,18759,6762df,y9d41p,0.7.3,fleet_logger_0_1,553680038,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1424,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=22;gpio=35;device_seq=73823;time_source=device_synced;device_timestamp_utc=2026-07-27T23:59:48.038Z;config_id=257fa022;rssi=-55;uptime_s=553680;heap=195628;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T00:00:12.765Z,2026-07-27 19:00:12.765,18760,6762df,y9d41p,0.7.3,fleet_logger_0_1,553680794,ESP32,esp32_die,on_chip,die_temp,,52.22,degC,OK,,,,,name=classic;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=257fa022;transport=wifi_poll,
plants.soil,2026-07-28T00:00:45.333Z,2026-07-27 19:00:45.333,18761,6762df,y9d41p,0.7.3,fleet_logger_0_1,553710038,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1564,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=38;gpio=36;device_seq=73824;time_source=device_synced;device_timestamp_utc=2026-07-28T00:00:18.038Z;config_id=257fa022;rssi=-53;uptime_s=553710;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:00:45.333Z,2026-07-27 19:00:45.333,18762,6762df,y9d41p,0.7.3,fleet_logger_0_1,553710038,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1667,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=37;gpio=39;device_seq=73825;time_source=device_synced;device_timestamp_utc=2026-07-28T00:00:18.038Z;config_id=257fa022;rssi=-53;uptime_s=553710;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:00:45.333Z,2026-07-27 19:00:45.333,18763,6762df,y9d41p,0.7.3,fleet_logger_0_1,553710038,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1353,,,OK,,,983.6,,name=classic;level=overwatered;role=disp;spread=45;gpio=34;device_seq=73826;time_source=device_synced;device_timestamp_utc=2026-07-28T00:00:18.038Z;config_id=257fa022;rssi=-53;uptime_s=553710;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:00:45.333Z,2026-07-27 19:00:45.333,18764,6762df,y9d41p,0.7.3,fleet_logger_0_1,553710038,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1416,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=22;gpio=35;device_seq=73827;time_source=device_synced;device_timestamp_utc=2026-07-28T00:00:18.038Z;config_id=257fa022;rssi=-53;uptime_s=553710;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T00:00:45.333Z,2026-07-27 19:00:45.333,18765,6762df,y9d41p,0.7.3,fleet_logger_0_1,553710794,ESP32,esp32_die,on_chip,die_temp,,51.67,degC,OK,,,,,name=classic;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=257fa022;transport=wifi_poll,
