# log_start_utc=2026-07-28T00:00:13.822Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-28T00:02:17.208Z,2026-07-27 19:02:17.208,18833,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553770035,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1203,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=23;gpio=5;device_seq=73834;time_source=device_synced;device_timestamp_utc=2026-07-28T00:02:02.087Z;config_id=170b1c1e;rssi=-60;uptime_s=553770;heap=152608;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:02:17.208Z,2026-07-27 19:02:17.208,18834,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553770035,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1582,,,OK,,,983.6,,name=c5off1;level=OK;role=disp;spread=21;gpio=6;device_seq=73835;time_source=device_synced;device_timestamp_utc=2026-07-28T00:02:02.087Z;config_id=170b1c1e;rssi=-60;uptime_s=553770;heap=152608;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T00:02:17.208Z,2026-07-27 19:02:17.208,18835,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553770719,ESP32,esp32_die,on_chip,die_temp,,23.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-28T00:02:48.039Z,2026-07-27 19:02:48.039,18836,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553800035,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1227,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=11;gpio=1;device_seq=73836;time_source=device_synced;device_timestamp_utc=2026-07-28T00:02:32.087Z;config_id=170b1c1e;rssi=-59;uptime_s=553800;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:02:48.039Z,2026-07-27 19:02:48.039,18837,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553800035,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1361,,,OK,,,983.6,,name=c5off1;level=well watered;role=disp;spread=25;gpio=4;device_seq=73837;time_source=device_synced;device_timestamp_utc=2026-07-28T00:02:32.087Z;config_id=170b1c1e;rssi=-59;uptime_s=553800;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:02:48.039Z,2026-07-27 19:02:48.039,18838,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553800035,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1202,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=22;gpio=5;device_seq=73838;time_source=device_synced;device_timestamp_utc=2026-07-28T00:02:32.087Z;config_id=170b1c1e;rssi=-59;uptime_s=553800;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:02:48.039Z,2026-07-27 19:02:48.039,18839,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553800035,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1584,,,OK,,,983.6,,name=c5off1;level=OK;role=disp;spread=26;gpio=6;device_seq=73839;time_source=device_synced;device_timestamp_utc=2026-07-28T00:02:32.087Z;config_id=170b1c1e;rssi=-59;uptime_s=553800;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T00:02:48.039Z,2026-07-27 19:02:48.039,18840,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553801819,ESP32,esp32_die,on_chip,die_temp,,24.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-28T00:03:18.541Z,2026-07-27 19:03:18.541,18841,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553830035,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1227,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=18;gpio=1;device_seq=73840;time_source=device_synced;device_timestamp_utc=2026-07-28T00:03:02.087Z;config_id=170b1c1e;rssi=-60;uptime_s=553830;heap=152352;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:03:18.541Z,2026-07-27 19:03:18.541,18842,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553830035,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1361,,,OK,,,983.6,,name=c5off1;level=well watered;role=disp;spread=25;gpio=4;device_seq=73841;time_source=device_synced;device_timestamp_utc=2026-07-28T00:03:02.087Z;config_id=170b1c1e;rssi=-60;uptime_s=553830;heap=152352;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:03:18.541Z,2026-07-27 19:03:18.541,18843,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553830035,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1203,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=16;gpio=5;device_seq=73842;time_source=device_synced;device_timestamp_utc=2026-07-28T00:03:02.087Z;config_id=170b1c1e;rssi=-60;uptime_s=553830;heap=152352;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:03:18.541Z,2026-07-27 19:03:18.541,18844,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553830035,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1594,,,OK,,,983.6,,name=c5off1;level=OK;role=disp;spread=17;gpio=6;device_seq=73843;time_source=device_synced;device_timestamp_utc=2026-07-28T00:03:02.087Z;config_id=170b1c1e;rssi=-60;uptime_s=553830;heap=152352;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T00:03:18.541Z,2026-07-27 19:03:18.541,18845,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553830719,ESP32,esp32_die,on_chip,die_temp,,23.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
