plants.soil,2026-07-27T21:02:16.407Z,2026-07-27 16:02:16.407,17012,6762df,y9d41p,0.7.3,fleet_logger_0_1,543000036,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1660,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=59;gpio=39;device_seq=72397;time_source=device_synced;device_timestamp_utc=2026-07-27T21:01:47.454Z;config_id=257fa022;rssi=-54;uptime_s=543000;heap=196140;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T21:02:16.407Z,2026-07-27 16:02:16.407,17013,6762df,y9d41p,0.7.3,fleet_logger_0_1,543000036,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1352,,,OK,,,983.6,,name=classic;level=overwatered;role=disp;spread=14;gpio=34;device_seq=72398;time_source=device_synced;device_timestamp_utc=2026-07-27T21:01:47.454Z;config_id=257fa022;rssi=-54;uptime_s=543000;heap=196140;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T21:02:16.407Z,2026-07-27 16:02:16.407,17014,6762df,y9d41p,0.7.3,fleet_logger_0_1,543000036,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1450,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=9;gpio=35;device_seq=72399;time_source=device_synced;device_timestamp_utc=2026-07-27T21:01:47.454Z;config_id=257fa022;rssi=-54;uptime_s=543000;heap=196140;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T21:02:16.407Z,2026-07-27 16:02:16.407,17015,6762df,y9d41p,0.7.3,fleet_logger_0_1,543001858,ESP32,esp32_die,on_chip,die_temp,,52.22,degC,OK,,,,,name=classic;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=257fa022;transport=wifi_poll,
plants.soil,2026-07-27T21:02:47.435Z,2026-07-27 16:02:47.435,17016,6762df,y9d41p,0.7.3,fleet_logger_0_1,543060036,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1559,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=2;gpio=36;device_seq=72404;time_source=device_synced;device_timestamp_utc=2026-07-27T21:02:47.454Z;config_id=257fa022;rssi=-53;uptime_s=543060;heap=195880;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T21:02:47.435Z,2026-07-27 16:02:47.435,17017,6762df,y9d41p,0.7.3,fleet_logger_0_1,543060036,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1654,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=19;gpio=39;device_seq=72405;time_source=device_synced;device_timestamp_utc=2026-07-27T21:02:47.454Z;config_id=257fa022;rssi=-53;uptime_s=543060;heap=195880;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T21:02:47.435Z,2026-07-27 16:02:47.435,17018,6762df,y9d41p,0.7.3,fleet_logger_0_1,543060036,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1360,,,OK,,,983.6,,name=classic;level=overwatered;role=disp;spread=41;gpio=34;device_seq=72406;time_source=device_synced;device_timestamp_utc=2026-07-27T21:02:47.454Z;config_id=257fa022;rssi=-53;uptime_s=543060;heap=195880;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T21:02:47.435Z,2026-07-27 16:02:47.435,17019,6762df,y9d41p,0.7.3,fleet_logger_0_1,543060036,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1450,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=18;gpio=35;device_seq=72407;time_source=device_synced;device_timestamp_utc=2026-07-27T21:02:47.454Z;config_id=257fa022;rssi=-53;uptime_s=543060;heap=195880;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T21:02:47.435Z,2026-07-27 16:02:47.435,17020,6762df,y9d41p,0.7.3,fleet_logger_0_1,543060791,ESP32,esp32_die,on_chip,die_temp,,52.78,degC,OK,,,,,name=classic;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=257fa022;transport=wifi_poll,
plants.soil,2026-07-27T21:03:17.744Z,2026-07-27 16:03:17.744,17021,6762df,y9d41p,0.7.3,fleet_logger_0_1,543090036,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1561,,,OK,,,983.6,,name=classic;level=well watered;role=disp;spread=40;gpio=36;device_seq=72408;time_source=device_synced;device_timestamp_utc=2026-07-27T21:03:17.454Z;config_id=257fa022;rssi=-54;uptime_s=543090;heap=196144;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
