plants.soil,2026-07-28T03:43:08.855Z,2026-07-27 22:43:08.855,20941,6762df,y9d41p,0.7.3,fleet_logger_0_1,567060038,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1572,,,OK,,,983.0,,name=classic;level=well watered;role=disp;spread=56;gpio=36;device_seq=75604;time_source=device_synced;device_timestamp_utc=2026-07-28T03:42:48.648Z;config_id=257fa022;rssi=-70;uptime_s=567060;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T03:43:08.855Z,2026-07-27 22:43:08.855,20942,6762df,y9d41p,0.7.3,fleet_logger_0_1,567060038,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1670,,,OK,,,983.0,,name=classic;level=OK;role=disp;spread=26;gpio=39;device_seq=75605;time_source=device_synced;device_timestamp_utc=2026-07-28T03:42:48.648Z;config_id=257fa022;rssi=-70;uptime_s=567060;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T03:43:08.855Z,2026-07-27 22:43:08.855,20943,6762df,y9d41p,0.7.3,fleet_logger_0_1,567060038,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1364,,,OK,,,983.0,,name=classic;level=overwatered;role=disp;spread=29;gpio=34;device_seq=75606;time_source=device_synced;device_timestamp_utc=2026-07-28T03:42:48.648Z;config_id=257fa022;rssi=-70;uptime_s=567060;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T03:43:08.855Z,2026-07-27 22:43:08.855,20944,6762df,y9d41p,0.7.3,fleet_logger_0_1,567060038,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1450,,,OK,,,983.0,,name=classic;level=well watered;role=disp;spread=30;gpio=35;device_seq=75607;time_source=device_synced;device_timestamp_utc=2026-07-28T03:42:48.648Z;config_id=257fa022;rssi=-70;uptime_s=567060;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T03:43:08.855Z,2026-07-27 22:43:08.855,20945,6762df,y9d41p,0.7.3,fleet_logger_0_1,567060794,ESP32,esp32_die,on_chip,die_temp,,52.22,degC,OK,,,,,name=classic;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=257fa022;transport=wifi_poll,
plants.soil,2026-07-28T03:43:39.270Z,2026-07-27 22:43:39.270,20946,6762df,y9d41p,0.7.3,fleet_logger_0_1,567090038,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1572,,,OK,,,983.0,,name=classic;level=well watered;role=disp;spread=16;gpio=36;device_seq=75608;time_source=device_synced;device_timestamp_utc=2026-07-28T03:43:18.648Z;config_id=257fa022;rssi=-53;uptime_s=567090;heap=195892;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T03:43:39.270Z,2026-07-27 22:43:39.270,20947,6762df,y9d41p,0.7.3,fleet_logger_0_1,567090038,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1673,,,OK,,,983.0,,name=classic;level=OK;role=disp;spread=43;gpio=39;device_seq=75609;time_source=device_synced;device_timestamp_utc=2026-07-28T03:43:18.648Z;config_id=257fa022;rssi=-53;uptime_s=567090;heap=195892;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T03:43:39.270Z,2026-07-27 22:43:39.270,20948,6762df,y9d41p,0.7.3,fleet_logger_0_1,567090038,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1361,,,OK,,,983.0,,name=classic;level=overwatered;role=disp;spread=23;gpio=34;device_seq=75610;time_source=device_synced;device_timestamp_utc=2026-07-28T03:43:18.648Z;config_id=257fa022;rssi=-53;uptime_s=567090;heap=195892;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T03:43:39.270Z,2026-07-27 22:43:39.270,20949,6762df,y9d41p,0.7.3,fleet_logger_0_1,567090038,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1445,,,OK,,,983.0,,name=classic;level=well watered;role=disp;spread=8;gpio=35;device_seq=75611;time_source=device_synced;device_timestamp_utc=2026-07-28T03:43:18.648Z;config_id=257fa022;rssi=-53;uptime_s=567090;heap=195892;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T03:43:39.270Z,2026-07-27 22:43:39.270,20950,6762df,y9d41p,0.7.3,fleet_logger_0_1,567090794,ESP32,esp32_die,on_chip,die_temp,,52.22,degC,OK,,,,,name=classic;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=257fa022;transport=wifi_poll,
