plants.soil,2026-07-27T21:04:51.742Z,2026-07-27 16:04:51.742,17089,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,543120034,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1599,,,OK,,,983.6,,name=c5off1;level=OK;role=disp;spread=8;gpio=6;device_seq=72415;time_source=device_synced;device_timestamp_utc=2026-07-27T21:04:31.949Z;config_id=170b1c1e;rssi=-52;uptime_s=543120;heap=152672;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T21:04:51.742Z,2026-07-27 16:04:51.742,17090,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,543120718,ESP32,esp32_die,on_chip,die_temp,,25.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-27T21:05:22.167Z,2026-07-27 16:05:22.167,17091,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,543150034,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1207,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=20;gpio=1;device_seq=72416;time_source=device_synced;device_timestamp_utc=2026-07-27T21:05:01.949Z;config_id=170b1c1e;rssi=-57;uptime_s=543150;heap=152672;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T21:05:22.167Z,2026-07-27 16:05:22.167,17092,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,543150034,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1331,,,OK,,,983.6,,name=c5off1;level=well watered;role=disp;spread=14;gpio=4;device_seq=72417;time_source=device_synced;device_timestamp_utc=2026-07-27T21:05:01.949Z;config_id=170b1c1e;rssi=-57;uptime_s=543150;heap=152672;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T21:05:22.167Z,2026-07-27 16:05:22.167,17093,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,543150034,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1176,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=14;gpio=5;device_seq=72418;time_source=device_synced;device_timestamp_utc=2026-07-27T21:05:01.949Z;config_id=170b1c1e;rssi=-57;uptime_s=543150;heap=152672;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T21:05:22.167Z,2026-07-27 16:05:22.167,17094,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,543150034,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1578,,,OK,,,983.6,,name=c5off1;level=OK;role=disp;spread=20;gpio=6;device_seq=72419;time_source=device_synced;device_timestamp_utc=2026-07-27T21:05:01.949Z;config_id=170b1c1e;rssi=-57;uptime_s=543150;heap=152672;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T21:05:22.167Z,2026-07-27 16:05:22.167,17095,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,543150718,ESP32,esp32_die,on_chip,die_temp,,24.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-27T21:05:52.475Z,2026-07-27 16:05:52.475,17096,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,543180034,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1213,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=20;gpio=1;device_seq=72420;time_source=device_synced;device_timestamp_utc=2026-07-27T21:05:31.949Z;config_id=170b1c1e;rssi=-58;uptime_s=543180;heap=152416;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T21:05:52.475Z,2026-07-27 16:05:52.475,17097,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,543180034,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1333,,,OK,,,983.6,,name=c5off1;level=well watered;role=disp;spread=10;gpio=4;device_seq=72421;time_source=device_synced;device_timestamp_utc=2026-07-27T21:05:31.949Z;config_id=170b1c1e;rssi=-58;uptime_s=543180;heap=152416;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T21:05:52.475Z,2026-07-27 16:05:52.475,17098,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,543180034,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1177,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=14;gpio=5;device_seq=72422;time_source=device_synced;device_timestamp_utc=2026-07-27T21:05:31.949Z;config_id=170b1c1e;rssi=-58;uptime_s=543180;heap=152416;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
